crop_id,image_uid,split,class_id,class_name,xmin,ymin,xmax,ymax,area_px,image_width,image_height,sensor,skipped_reason,object_window_px,upsample_factor,high_upsample,box_fill
nwpu_positive_365_008,nwpu_positive_365,train,5,tennis_court,728,274,802,371,7178,988,559,rgb,,107,2.093,False,0.627
nwpu_positive_365_009,nwpu_positive_365,train,5,tennis_court,792,268,868,367,7524,988,559,rgb,,109,2.055,False,0.633
nwpu_positive_366_000,nwpu_positive_366,train,5,tennis_court,185,229,232,292,2961,848,573,rgb,,69,3.246,False,0.622
nwpu_positive_366_001,nwpu_positive_366,train,5,tennis_court,232,218,278,281,2898,848,573,rgb,,69,3.246,False,0.609
nwpu_positive_366_002,nwpu_positive_366,train,5,tennis_court,268,209,318,272,3150,848,573,rgb,,69,3.246,False,0.662
nwpu_positive_366_003,nwpu_positive_366,train,5,tennis_court,323,211,377,271,3240,848,573,rgb,,66,3.394,False,0.744
nwpu_positive_366_004,nwpu_positive_366,train,5,tennis_court,363,200,413,261,3050,848,573,rgb,,67,3.343,False,0.679
nwpu_positive_366_005,nwpu_positive_366,train,5,tennis_court,408,189,458,251,3100,848,573,rgb,,68,3.294,False,0.67
nwpu_positive_366_006,nwpu_positive_366,train,5,tennis_court,443,180,494,240,3060,848,573,rgb,,66,3.394,False,0.702
nwpu_positive_366_007,nwpu_positive_366,train,5,tennis_court,489,170,540,226,2856,848,573,rgb,,62,3.613,False,0.743
nwpu_positive_366_008,nwpu_positive_366,train,5,tennis_court,526,159,575,218,2891,848,573,rgb,,65,3.446,False,0.684
nwpu_positive_368_000,nwpu_positive_368,train,5,tennis_court,73,193,185,236,4816,839,576,rgb,,123,1.821,False,0.318
nwpu_positive_368_001,nwpu_positive_368,train,5,tennis_court,70,238,185,283,5175,839,576,rgb,,127,1.764,False,0.321
nwpu_positive_368_002,nwpu_positive_368,train,5,tennis_court,67,287,182,336,5635,839,576,rgb,,127,1.764,False,0.349
nwpu_positive_368_003,nwpu_positive_368,train,5,tennis_court,65,338,182,388,5850,839,576,rgb,,129,1.736,False,0.352
nwpu_positive_369_000,nwpu_positive_369,train,10,vehicle,861,230,917,286,3136,973,649,rgb,,62,3.613,False,0.816
nwpu_positive_369_001,nwpu_positive_369,train,10,vehicle,827,256,888,315,3599,973,649,rgb,,67,3.343,False,0.802
nwpu_positive_369_002,nwpu_positive_369,train,10,vehicle,724,323,773,384,2989,973,649,rgb,,67,3.343,False,0.666
nwpu_positive_371_000,nwpu_positive_371,train,10,vehicle,26,46,65,133,3393,1005,695,rgb,,96,2.333,False,0.368
nwpu_positive_371_001,nwpu_positive_371,train,10,vehicle,725,120,761,198,2808,1005,695,rgb,,86,2.605,False,0.38
nwpu_positive_371_002,nwpu_positive_371,train,10,vehicle,871,498,943,535,2664,1005,695,rgb,,79,2.835,False,0.427
nwpu_positive_373_000,nwpu_positive_373,train,10,vehicle,555,20,609,64,2376,939,715,rgb,,59,3.797,False,0.683
nwpu_positive_373_001,nwpu_positive_373,train,10,vehicle,404,591,440,658,2412,939,715,rgb,,74,3.027,False,0.44
nwpu_positive_374_000,nwpu_positive_374,val,10,vehicle,101,254,158,290,2052,973,702,rgb,,63,3.556,False,0.517
nwpu_positive_374_001,nwpu_positive_374,val,10,vehicle,822,354,894,416,4464,973,702,rgb,,79,2.835,False,0.715
nwpu_positive_375_000,nwpu_positive_375,val,10,vehicle,198,83,243,166,3735,904,709,rgb,,91,2.462,False,0.451
nwpu_positive_375_001,nwpu_positive_375,val,10,vehicle,110,570,202,634,5888,904,709,rgb,,101,2.218,False,0.577
nwpu_positive_376_000,nwpu_positive_376,train,10,vehicle,145,346,213,402,3808,886,667,rgb,,75,2.987,False,0.677
nwpu_positive_376_001,nwpu_positive_376,train,10,vehicle,275,225,369,305,7520,886,667,rgb,,103,2.175,False,0.709
nwpu_positive_377_000,nwpu_positive_377,val,10,vehicle,160,179,230,221,2940,863,571,rgb,,77,2.909,False,0.496
nwpu_positive_377_001,nwpu_positive_377,val,10,vehicle,519,115,599,161,3680,863,571,rgb,,88,2.545,False,0.475
nwpu_positive_377_002,nwpu_positive_377,val,10,vehicle,617,108,692,155,3525,863,571,rgb,,82,2.732,False,0.524
nwpu_positive_378_000,nwpu_positive_378,train,10,vehicle,398,587,474,626,2964,970,715,rgb,,84,2.667,False,0.42
nwpu_positive_378_001,nwpu_positive_378,train,10,vehicle,457,664,528,713,3479,970,715,rgb,,78,2.872,False,0.572
nwpu_positive_379_000,nwpu_positive_379,train,10,vehicle,365,140,417,201,3172,709,358,rgb,,67,3.343,False,0.707
nwpu_positive_379_001,nwpu_positive_379,train,10,vehicle,429,251,471,302,2142,709,358,rgb,,56,4.0,False,0.683
nwpu_positive_379_002,nwpu_positive_379,train,10,vehicle,276,191,327,226,1785,709,358,rgb,,56,4.0,False,0.569
nwpu_positive_380_000,nwpu_positive_380,val,10,vehicle,99,97,138,161,2496,700,387,rgb,,70,3.2,False,0.509
nwpu_positive_380_001,nwpu_positive_380,val,10,vehicle,360,215,422,267,3224,700,387,rgb,,68,3.294,False,0.697
nwpu_positive_381_000,nwpu_positive_381,train,10,vehicle,834,417,908,477,4440,953,723,rgb,,81,2.765,False,0.677
nwpu_positive_381_001,nwpu_positive_381,train,10,vehicle,132,95,214,177,6724,953,723,rgb,,90,2.489,False,0.83
nwpu_positive_382_000,nwpu_positive_382,train,10,vehicle,835,447,882,508,2867,1002,669,rgb,,67,3.343,False,0.639
nwpu_positive_382_001,nwpu_positive_382,train,10,vehicle,765,548,827,582,2108,1002,669,rgb,,68,3.294,False,0.456
nwpu_positive_383_000,nwpu_positive_383,train,10,vehicle,488,284,532,342,2552,955,672,rgb,,64,3.5,False,0.623
nwpu_positive_383_001,nwpu_positive_383,train,10,vehicle,428,569,497,610,2829,955,672,rgb,,76,2.947,False,0.49
nwpu_positive_384_000,nwpu_positive_384,train,10,vehicle,324,50,374,106,2800,978,720,rgb,,62,3.613,False,0.728
nwpu_positive_384_001,nwpu_positive_384,train,10,vehicle,354,660,420,698,2508,978,720,rgb,,73,3.068,False,0.471
nwpu_positive_385_000,nwpu_positive_385,train,10,vehicle,91,476,157,518,2772,756,691,rgb,,73,3.068,False,0.52
nwpu_positive_385_001,nwpu_positive_385,train,10,vehicle,25,534,91,582,3168,756,691,rgb,,73,3.068,False,0.594
nwpu_positive_385_002,nwpu_positive_385,train,10,vehicle,127,498,195,548,3400,756,691,rgb,,75,2.987,False,0.604
nwpu_positive_386_000,nwpu_positive_386,train,10,vehicle,834,384,892,415,1798,926,678,rgb,,64,3.5,False,0.439
nwpu_positive_386_001,nwpu_positive_386,train,10,vehicle,462,617,532,662,3150,926,678,rgb,,77,2.909,False,0.531
nwpu_positive_387_000,nwpu_positive_387,val,10,vehicle,83,123,129,154,1426,744,446,rgb,,51,4.392,False,0.548
nwpu_positive_387_001,nwpu_positive_387,val,10,vehicle,101,164,135,213,1666,744,446,rgb,,54,4.148,False,0.571
nwpu_positive_387_002,nwpu_positive_387,val,10,vehicle,272,124,323,157,1683,744,446,rgb,,56,4.0,False,0.537
nwpu_positive_387_003,nwpu_positive_387,val,10,vehicle,559,30,608,62,1568,744,446,rgb,,54,4.148,False,0.538
nwpu_positive_387_004,nwpu_positive_387,val,10,vehicle,641,33,698,69,2052,744,446,rgb,,63,3.556,False,0.517
nwpu_positive_389_000,nwpu_positive_389,train,10,vehicle,380,386,445,427,2665,831,652,rgb,,72,3.111,False,0.514
nwpu_positive_389_001,nwpu_positive_389,train,10,vehicle,251,424,312,465,2501,831,652,rgb,,67,3.343,False,0.557
nwpu_positive_389_002,nwpu_positive_389,train,10,vehicle,127,460,184,500,2280,831,652,rgb,,63,3.556,False,0.574
nwpu_positive_389_003,nwpu_positive_389,train,10,vehicle,742,199,810,240,2788,831,652,rgb,,75,2.987,False,0.496
nwpu_positive_390_000,nwpu_positive_390,val,10,vehicle,639,344,680,407,2583,864,704,rgb,,69,3.246,False,0.543
nwpu_positive_390_001,nwpu_positive_390,val,10,vehicle,498,386,535,452,2442,864,704,rgb,,73,3.068,False,0.458
nwpu_positive_390_002,nwpu_positive_390,val,10,vehicle,519,477,557,545,2584,864,704,rgb,,75,2.987,False,0.459
nwpu_positive_390_003,nwpu_positive_390,val,10,vehicle,562,489,599,552,2331,864,704,rgb,,69,3.246,False,0.49
nwpu_positive_390_004,nwpu_positive_390,val,10,vehicle,527,550,562,616,2310,864,704,rgb,,73,3.068,False,0.433
nwpu_positive_391_000,nwpu_positive_391,train,10,vehicle,331,68,373,128,2520,970,637,rgb,,66,3.394,False,0.579
nwpu_positive_391_001,nwpu_positive_391,train,10,vehicle,437,322,481,390,2992,970,637,rgb,,75,2.987,False,0.532
nwpu_positive_391_002,nwpu_positive_391,train,10,vehicle,514,503,557,573,3010,970,637,rgb,,77,2.909,False,0.508
nwpu_positive_391_003,nwpu_positive_391,train,10,vehicle,895,54,958,96,2646,970,637,rgb,,69,3.246,False,0.556
nwpu_positive_392_000,nwpu_positive_392,train,10,vehicle,578,19,640,58,2418,975,700,rgb,,68,3.294,False,0.523
nwpu_positive_392_001,nwpu_positive_392,train,10,vehicle,500,41,559,81,2360,975,700,rgb,,65,3.446,False,0.559
nwpu_positive_392_002,nwpu_positive_392,train,10,vehicle,432,281,473,339,2378,975,700,rgb,,64,3.5,False,0.581
nwpu_positive_392_003,nwpu_positive_392,train,10,vehicle,488,453,532,525,3168,975,700,rgb,,79,2.835,False,0.508
nwpu_positive_392_004,nwpu_positive_392,train,10,vehicle,525,150,593,194,2992,975,700,rgb,,75,2.987,False,0.532
nwpu_positive_394_000,nwpu_positive_394,train,10,vehicle,58,354,137,401,3713,855,681,rgb,,87,2.575,False,0.491
nwpu_positive_394_001,nwpu_positive_394,train,10,vehicle,57,415,123,452,2442,855,681,rgb,,73,3.068,False,0.458
nwpu_positive_394_002,nwpu_positive_394,train,10,vehicle,318,353,376,389,2088,855,681,rgb,,64,3.5,False,0.51
nwpu_positive_394_003,nwpu_positive_394,train,10,vehicle,811,291,850,354,2457,855,681,rgb,,69,3.246,False,0.516
nwpu_positive_395_000,nwpu_positive_395,train,10,vehicle,486,265,528,332,2814,868,713,rgb,,74,3.027,False,0.514
nwpu_positive_395_001,nwpu_positive_395,train,10,vehicle,550,484,592,559,3150,868,713,rgb,,82,2.732,False,0.468
nwpu_positive_395_002,nwpu_positive_395,train,10,vehicle,571,566,613,624,2436,868,713,rgb,,64,3.5,False,0.595
nwpu_positive_395_003,nwpu_positive_395,train,10,vehicle,595,639,634,706,2613,868,713,rgb,,74,3.027,False,0.477
nwpu_positive_396_000,nwpu_positive_396,train,10,vehicle,421,514,489,560,3128,954,608,rgb,,75,2.987,False,0.556
nwpu_positive_396_001,nwpu_positive_396,train,10,vehicle,551,443,619,486,2924,954,608,rgb,,75,2.987,False,0.52
nwpu_positive_396_002,nwpu_positive_396,train,10,vehicle,570,477,630,514,2220,954,608,rgb,,66,3.394,False,0.51
nwpu_positive_396_003,nwpu_positive_396,train,10,vehicle,591,500,653,542,2604,954,608,rgb,,68,3.294,False,0.563
nwpu_positive_396_004,nwpu_positive_396,train,10,vehicle,424,547,504,599,4160,954,608,rgb,,88,2.545,False,0.537
nwpu_positive_397_000,nwpu_positive_397,train,10,vehicle,16,68,53,134,2442,975,623,rgb,,73,3.068,False,0.458
nwpu_positive_397_001,nwpu_positive_397,train,10,vehicle,33,146,77,212,2904,975,623,rgb,,73,3.068,False,0.545
nwpu_positive_397_002,nwpu_positive_397,train,10,vehicle,112,155,157,221,2970,975,623,rgb,,73,3.068,False,0.557
nwpu_positive_397_003,nwpu_positive_397,train,10,vehicle,204,125,257,183,3074,975,623,rgb,,64,3.5,False,0.75
nwpu_positive_397_004,nwpu_positive_397,train,10,vehicle,171,249,233,291,2604,975,623,rgb,,68,3.294,False,0.563
nwpu_positive_397_005,nwpu_positive_397,train,10,vehicle,525,492,567,561,2898,975,623,rgb,,76,2.947,False,0.502
nwpu_positive_398_000,nwpu_positive_398,train,10,vehicle,499,50,541,78,1176,595,623,rgb,,46,4.87,False,0.556
nwpu_positive_398_001,nwpu_positive_398,train,10,vehicle,514,139,560,171,1472,595,623,rgb,,51,4.392,False,0.566
nwpu_positive_398_002,nwpu_positive_398,train,10,vehicle,507,178,561,208,1620,595,623,rgb,,59,3.797,False,0.465
nwpu_positive_398_003,nwpu_positive_398,train,10,vehicle,428,252,454,303,1326,595,623,rgb,,56,4.0,False,0.423
nwpu_positive_398_004,nwpu_positive_398,train,10,vehicle,442,320,471,368,1392,595,623,rgb,,53,4.226,False,0.496
nwpu_positive_398_005,nwpu_positive_398,train,10,vehicle,461,390,495,441,1734,595,623,rgb,,56,4.0,False,0.553
nwpu_positive_398_006,nwpu_positive_398,train,10,vehicle,391,177,439,219,2016,595,623,rgb,,53,4.226,False,0.718
nwpu_positive_398_007,nwpu_positive_398,train,10,vehicle,270,248,322,272,1248,595,623,rgb,,57,3.93,False,0.384
nwpu_positive_398_008,nwpu_positive_398,train,10,vehicle,96,278,151,320,2310,595,623,rgb,,61,3.672,False,0.621
nwpu_positive_399_000,nwpu_positive_399,train,10,vehicle,16,379,80,419,2560,902,611,rgb,,70,3.2,False,0.522
nwpu_positive_399_001,nwpu_positive_399,train,10,vehicle,166,176,228,219,2666,902,611,rgb,,68,3.294,False,0.577
nwpu_positive_399_002,nwpu_positive_399,train,10,vehicle,377,109,442,149,2600,902,611,rgb,,72,3.111,False,0.502
nwpu_positive_399_003,nwpu_positive_399,train,10,vehicle,473,134,542,174,2760,902,611,rgb,,76,2.947,False,0.478
nwpu_positive_399_004,nwpu_positive_399,train,10,vehicle,456,184,516,221,2220,902,611,rgb,,66,3.394,False,0.51
nwpu_positive_399_005,nwpu_positive_399,train,10,vehicle,534,58,600,99,2706,902,611,rgb,,73,3.068,False,0.508
nwpu_positive_399_006,nwpu_positive_399,train,10,vehicle,280,151,346,178,1782,902,611,rgb,,73,3.068,False,0.334
nwpu_positive_399_007,nwpu_positive_399,train,10,vehicle,532,213,597,244,2015,902,611,rgb,,72,3.111,False,0.389
nwpu_positive_400_000,nwpu_positive_400,val,10,vehicle,62,38,112,100,3100,856,721,rgb,,68,3.294,False,0.67
nwpu_positive_400_001,nwpu_positive_400,val,10,vehicle,43,537,84,599,2542,856,721,rgb,,68,3.294,False,0.55
nwpu_positive_400_002,nwpu_positive_400,val,10,vehicle,115,558,159,630,3168,856,721,rgb,,79,2.835,False,0.508
nwpu_positive_401_000,nwpu_positive_401,val,10,vehicle,346,127,398,199,3744,888,682,rgb,,79,2.835,False,0.6
nwpu_positive_401_001,nwpu_positive_401,val,10,vehicle,149,256,217,311,3740,888,682,rgb,,75,2.987,False,0.665
nwpu_positive_402_000,nwpu_positive_402,train,10,vehicle,812,422,849,485,2331,973,629,rgb,,69,3.246,False,0.49
nwpu_positive_402_001,nwpu_positive_402,train,10,vehicle,693,532,730,614,3034,973,629,rgb,,90,2.489,False,0.375
nwpu_positive_403_000,nwpu_positive_403,train,10,vehicle,73,141,151,180,3042,794,663,rgb,,86,2.605,False,0.411
nwpu_positive_403_001,nwpu_positive_403,train,10,vehicle,156,153,233,194,3157,794,663,rgb,,85,2.635,False,0.437
nwpu_positive_403_002,nwpu_positive_403,train,10,vehicle,489,186,566,224,2926,794,663,rgb,,85,2.635,False,0.405
nwpu_positive_403_003,nwpu_positive_403,train,10,vehicle,648,311,722,351,2960,794,663,rgb,,81,2.765,False,0.451
nwpu_positive_404_000,nwpu_positive_404,train,10,vehicle,244,55,299,123,3740,804,596,rgb,,75,2.987,False,0.665
nwpu_positive_404_001,nwpu_positive_404,train,10,vehicle,125,250,174,318,3332,804,596,rgb,,75,2.987,False,0.592
nwpu_positive_405_000,nwpu_positive_405,train,10,vehicle,412,134,477,197,4095,872,622,rgb,,72,3.111,False,0.79
nwpu_positive_405_001,nwpu_positive_405,train,10,vehicle,142,100,203,163,3843,872,622,rgb,,69,3.246,False,0.807
nwpu_positive_406_000,nwpu_positive_406,train,10,vehicle,294,40,340,98,2668,888,699,rgb,,64,3.5,False,0.651
nwpu_positive_406_001,nwpu_positive_406,train,10,vehicle,213,170,260,231,2867,888,699,rgb,,67,3.343,False,0.639
nwpu_positive_406_002,nwpu_positive_406,train,10,vehicle,457,524,537,590,5280,888,699,rgb,,88,2.545,False,0.682
nwpu_positive_408_000,nwpu_positive_408,val,10,vehicle,406,124,442,189,2340,974,657,rgb,,72,3.111,False,0.451
nwpu_positive_408_001,nwpu_positive_408,val,10,vehicle,447,127,481,186,2006,974,657,rgb,,65,3.446,False,0.475
nwpu_positive_409_000,nwpu_positive_409,train,10,vehicle,513,83,578,134,3315,612,732,rgb,,72,3.111,False,0.639
nwpu_positive_409_001,nwpu_positive_409,train,10,vehicle,439,164,499,206,2520,612,732,rgb,,66,3.394,False,0.579
nwpu_positive_409_002,nwpu_positive_409,train,10,vehicle,459,241,520,281,2440,612,732,rgb,,67,3.343,False,0.544
nwpu_positive_409_003,nwpu_positive_409,train,10,vehicle,523,275,583,301,1560,612,732,rgb,,66,3.394,False,0.358
nwpu_positive_409_004,nwpu_positive_409,train,10,vehicle,405,284,474,332,3312,612,732,rgb,,76,2.947,False,0.573
nwpu_positive_409_005,nwpu_positive_409,train,10,vehicle,306,282,374,322,2720,612,732,rgb,,75,2.987,False,0.484
nwpu_positive_409_006,nwpu_positive_409,train,10,vehicle,284,333,350,372,2574,612,732,rgb,,73,3.068,False,0.483
nwpu_positive_409_007,nwpu_positive_409,train,10,vehicle,183,366,240,402,2052,612,732,rgb,,63,3.556,False,0.517
nwpu_positive_409_008,nwpu_positive_409,train,10,vehicle,199,232,264,276,2860,612,732,rgb,,72,3.111,False,0.552
nwpu_positive_409_009,nwpu_positive_409,train,10,vehicle,192,132,251,176,2596,612,732,rgb,,65,3.446,False,0.614
nwpu_positive_410_000,nwpu_positive_410,train,10,vehicle,339,392,415,458,5016,949,617,rgb,,84,2.667,False,0.711
nwpu_positive_410_001,nwpu_positive_410,train,10,vehicle,518,533,586,599,4488,949,617,rgb,,75,2.987,False,0.798
nwpu_positive_411_000,nwpu_positive_411,train,10,vehicle,1,192,50,251,2891,877,660,rgb,,65,3.446,False,0.684
nwpu_positive_411_001,nwpu_positive_411,train,10,vehicle,98,267,157,340,4307,877,660,rgb,,80,2.8,False,0.673
nwpu_positive_411_002,nwpu_positive_411,train,10,vehicle,507,562,584,647,6545,877,660,rgb,,94,2.383,False,0.741
nwpu_positive_412_000,nwpu_positive_412,train,10,vehicle,298,112,352,182,3780,976,666,rgb,,77,2.909,False,0.638
nwpu_positive_412_001,nwpu_positive_412,train,10,vehicle,399,340,443,397,2508,976,666,rgb,,63,3.556,False,0.632
nwpu_positive_412_002,nwpu_positive_412,train,10,vehicle,379,506,432,576,3710,976,666,rgb,,77,2.909,False,0.626
nwpu_positive_414_000,nwpu_positive_414,val,10,vehicle,2,65,34,111,1472,618,529,rgb,,51,4.392,False,0.566
nwpu_positive_414_001,nwpu_positive_414,val,10,vehicle,31,53,62,99,1426,618,529,rgb,,51,4.392,False,0.548
nwpu_positive_414_002,nwpu_positive_414,val,10,vehicle,56,44,86,90,1380,618,529,rgb,,51,4.392,False,0.531
nwpu_positive_414_003,nwpu_positive_414,val,10,vehicle,77,39,110,84,1485,618,529,rgb,,50,4.48,False,0.594
nwpu_positive_414_004,nwpu_positive_414,val,10,vehicle,105,31,136,77,1426,618,529,rgb,,51,4.392,False,0.548
nwpu_positive_414_005,nwpu_positive_414,val,10,vehicle,74,221,123,252,1519,618,529,rgb,,54,4.148,False,0.521
nwpu_positive_414_006,nwpu_positive_414,val,10,vehicle,157,225,215,259,1972,618,529,rgb,,64,3.5,False,0.481
nwpu_positive_414_007,nwpu_positive_414,val,10,vehicle,379,158,435,179,1176,618,529,rgb,,62,3.613,False,0.306
nwpu_positive_415_000,nwpu_positive_415,train,10,vehicle,730,68,795,108,2600,949,676,rgb,,72,3.111,False,0.502
nwpu_positive_415_001,nwpu_positive_415,train,10,vehicle,487,240,552,287,3055,949,676,rgb,,72,3.111,False,0.589
nwpu_positive_415_002,nwpu_positive_415,train,10,vehicle,330,235,395,280,2925,949,676,rgb,,72,3.111,False,0.564
nwpu_positive_415_003,nwpu_positive_415,train,10,vehicle,415,168,482,209,2747,949,676,rgb,,74,3.027,False,0.502
nwpu_positive_415_004,nwpu_positive_415,train,10,vehicle,203,278,267,320,2688,949,676,rgb,,70,3.2,False,0.549
nwpu_positive_415_005,nwpu_positive_415,train,10,vehicle,199,367,265,408,2706,949,676,rgb,,73,3.068,False,0.508
nwpu_positive_415_006,nwpu_positive_415,train,10,vehicle,240,311,309,357,3174,949,676,rgb,,76,2.947,False,0.55
nwpu_positive_422_000,nwpu_positive_422,train,10,vehicle,163,493,189,548,1430,1057,670,cir,,61,3.672,False,0.384
nwpu_positive_422_001,nwpu_positive_422,train,10,vehicle,629,178,690,211,2013,1057,670,cir,,67,3.343,False,0.448
nwpu_positive_422_002,nwpu_positive_422,train,10,vehicle,912,213,967,240,1485,1057,670,cir,,61,3.672,False,0.399
nwpu_positive_422_003,nwpu_positive_422,train,10,vehicle,182,273,206,327,1296,1057,670,cir,,59,3.797,False,0.372
nwpu_positive_422_004,nwpu_positive_422,train,10,vehicle,111,3,138,48,1215,1057,670,cir,,50,4.48,False,0.486
nwpu_positive_422_005,nwpu_positive_422,train,10,vehicle,750,295,773,341,1058,1057,670,cir,,51,4.392,False,0.407
nwpu_positive_423_000,nwpu_positive_423,train,10,vehicle,267,514,321,542,1512,1072,696,cir,,59,3.797,False,0.434
nwpu_positive_423_001,nwpu_positive_423,train,10,vehicle,403,538,434,593,1705,1072,696,cir,,61,3.672,False,0.458
nwpu_positive_423_002,nwpu_positive_423,train,10,vehicle,357,212,387,263,1530,1072,696,cir,,56,4.0,False,0.488
nwpu_positive_423_003,nwpu_positive_423,train,10,vehicle,532,86,583,119,1683,1072,696,cir,,56,4.0,False,0.537
nwpu_positive_423_004,nwpu_positive_423,train,10,vehicle,702,132,752,163,1550,1072,696,cir,,55,4.073,False,0.512
nwpu_positive_423_005,nwpu_positive_423,train,10,vehicle,96,13,146,38,1250,1072,696,cir,,55,4.073,False,0.413
