crop_id,image_uid,split,class_id,class_name,xmin,ymin,xmax,ymax,area_px,image_width,image_height,sensor,iou,iou_band,skipped_reason,object_window_px,upsample_factor,high_upsample,box_fill
nwpu_positive_335_007,nwpu_positive_335,train,5,tennis_court,241,248,291,302,2710,992,600,rgb,0.6553,0.6-0.7,,59,3.797,False,0.778
nwpu_positive_335_008,nwpu_positive_335,train,5,tennis_court,256,245,322,290,2972,992,600,rgb,0.5252,0.5-0.6,,73,3.068,False,0.558
nwpu_positive_335_009,nwpu_positive_335,train,5,tennis_court,266,172,326,225,3149,992,600,rgb,0.4832,0.4-0.5,,65,3.446,False,0.745
nwpu_positive_335_010,nwpu_positive_335,train,5,tennis_court,326,186,383,248,3536,992,600,rgb,0.5473,0.5-0.6,,68,3.294,False,0.765
nwpu_positive_336_000,nwpu_positive_336,train,5,tennis_court,889,462,954,538,4935,970,645,rgb,0.6118,0.6-0.7,,84,2.667,False,0.699
nwpu_positive_336_001,nwpu_positive_336,train,5,tennis_court,793,318,831,403,3177,970,645,rgb,0.5261,0.5-0.6,,93,2.409,False,0.367
nwpu_positive_336_002,nwpu_positive_336,train,5,tennis_court,883,332,945,401,4298,970,645,rgb,0.5966,0.5-0.6,,76,2.947,False,0.744
nwpu_positive_336_003,nwpu_positive_336,train,5,tennis_court,754,202,800,282,3722,970,645,rgb,0.4445,0.4-0.5,,88,2.545,False,0.481
nwpu_positive_336_004,nwpu_positive_336,train,5,tennis_court,837,245,894,291,2645,970,645,rgb,0.5865,0.5-0.6,,63,3.556,False,0.666
nwpu_positive_336_005,nwpu_positive_336,train,5,tennis_court,694,144,728,204,2031,970,645,rgb,0.4775,0.4-0.5,,66,3.394,False,0.466
nwpu_positive_336_006,nwpu_positive_336,train,5,tennis_court,729,156,765,200,1608,970,645,rgb,0.5646,0.5-0.6,,48,4.667,False,0.698
nwpu_positive_336_007,nwpu_positive_336,train,5,tennis_court,769,130,792,196,1565,970,645,rgb,0.5,0.4-0.5,,73,3.068,False,0.294
nwpu_positive_336_008,nwpu_positive_336,train,5,tennis_court,794,144,836,203,2432,970,645,rgb,0.4109,0.4-0.5,,65,3.446,False,0.576
nwpu_positive_336_009,nwpu_positive_336,train,5,tennis_court,844,142,884,209,2690,970,645,rgb,0.6921,0.6-0.7,,74,3.027,False,0.491
nwpu_positive_337_000,nwpu_positive_337,train,5,tennis_court,357,288,442,363,6395,832,580,rgb,0.4486,0.4-0.5,,94,2.383,False,0.724
nwpu_positive_337_001,nwpu_positive_337,train,5,tennis_court,393,307,491,365,5671,832,580,rgb,0.6614,0.6-0.7,,108,2.074,False,0.486
nwpu_positive_337_002,nwpu_positive_337,train,5,tennis_court,425,278,521,347,6543,832,580,rgb,0.655,0.6-0.7,,106,2.113,False,0.582
nwpu_positive_338_000,nwpu_positive_338,train,5,tennis_court,101,354,159,441,5113,846,506,rgb,0.6093,0.6-0.7,,96,2.333,False,0.555
nwpu_positive_338_001,nwpu_positive_338,train,5,tennis_court,101,337,208,388,5517,846,506,rgb,0.4342,0.4-0.5,,118,1.898,False,0.396
nwpu_positive_338_002,nwpu_positive_338,train,5,tennis_court,192,298,300,350,5631,846,506,rgb,0.4218,0.4-0.5,,119,1.882,False,0.398
nwpu_positive_338_003,nwpu_positive_338,train,5,tennis_court,302,234,372,288,3776,846,506,rgb,0.4615,0.4-0.5,,77,2.909,False,0.637
nwpu_positive_338_004,nwpu_positive_338,train,5,tennis_court,323,231,392,289,3964,846,506,rgb,0.6779,0.6-0.7,,76,2.947,False,0.686
nwpu_positive_338_005,nwpu_positive_338,train,5,tennis_court,359,182,438,245,5007,846,506,rgb,0.6219,0.6-0.7,,87,2.575,False,0.662
nwpu_positive_338_006,nwpu_positive_338,train,5,tennis_court,462,138,519,221,4733,846,506,rgb,0.5818,0.5-0.6,,91,2.462,False,0.572
nwpu_positive_338_007,nwpu_positive_338,train,5,tennis_court,498,117,592,186,6490,846,506,rgb,0.4781,0.4-0.5,,103,2.175,False,0.612
nwpu_positive_338_008,nwpu_positive_338,train,5,tennis_court,511,106,589,193,6765,846,506,rgb,0.615,0.6-0.7,,95,2.358,False,0.75
nwpu_positive_338_009,nwpu_positive_338,train,5,tennis_court,568,70,645,136,5000,846,506,rgb,0.4162,0.4-0.5,,84,2.667,False,0.709
nwpu_positive_338_010,nwpu_positive_338,train,5,tennis_court,613,54,673,110,3321,846,506,rgb,0.6369,0.6-0.7,,66,3.394,False,0.762
nwpu_positive_338_011,nwpu_positive_338,train,5,tennis_court,640,30,736,105,7143,846,506,rgb,0.5161,0.5-0.6,,105,2.133,False,0.648
nwpu_positive_339_000,nwpu_positive_339,train,5,tennis_court,633,149,701,198,3396,838,549,rgb,0.6855,0.6-0.7,,75,2.987,False,0.604
nwpu_positive_339_001,nwpu_positive_339,train,5,tennis_court,652,174,713,218,2695,838,549,rgb,0.6826,0.6-0.7,,67,3.343,False,0.6
nwpu_positive_339_002,nwpu_positive_339,train,5,tennis_court,674,195,738,250,3514,838,549,rgb,0.4901,0.4-0.5,,70,3.2,False,0.717
nwpu_positive_339_003,nwpu_positive_339,train,5,tennis_court,668,228,726,262,1921,838,549,rgb,0.5676,0.5-0.6,,63,3.556,False,0.484
nwpu_positive_339_004,nwpu_positive_339,train,5,tennis_court,675,237,746,298,4308,838,549,rgb,0.624,0.6-0.7,,78,2.872,False,0.708
nwpu_positive_339_005,nwpu_positive_339,train,5,tennis_court,694,261,793,309,4772,838,549,rgb,0.5717,0.5-0.6,,109,2.055,False,0.402
nwpu_positive_339_006,nwpu_positive_339,train,5,tennis_court,731,290,790,340,2914,838,549,rgb,0.664,0.6-0.7,,64,3.5,False,0.711
nwpu_positive_339_007,nwpu_positive_339,train,4,baseball_diamond,451,251,557,358,11386,838,549,rgb,0.6139,0.6-0.7,,118,1.898,False,0.818
nwpu_positive_339_008,nwpu_positive_339,train,4,baseball_diamond,143,223,235,272,4489,838,549,rgb,0.6493,0.6-0.7,,101,2.218,False,0.44
nwpu_positive_340_000,nwpu_positive_340,train,5,tennis_court,684,250,729,331,3622,858,507,rgb,0.5123,0.5-0.6,,90,2.489,False,0.447
nwpu_positive_340_001,nwpu_positive_340,train,5,tennis_court,741,224,789,300,3695,858,507,rgb,0.528,0.5-0.6,,84,2.667,False,0.524
nwpu_positive_340_002,nwpu_positive_340,train,4,baseball_diamond,148,424,215,493,4648,858,507,rgb,0.5784,0.5-0.6,,76,2.947,False,0.805
nwpu_positive_341_000,nwpu_positive_341,train,5,tennis_court,527,128,585,215,4976,852,604,rgb,0.6,0.5-0.6,,96,2.333,False,0.54
nwpu_positive_341_001,nwpu_positive_341,train,5,tennis_court,570,169,614,249,3577,852,604,rgb,0.4893,0.4-0.5,,88,2.545,False,0.462
nwpu_positive_341_002,nwpu_positive_341,train,5,tennis_court,620,161,663,239,3306,852,604,rgb,0.6309,0.6-0.7,,86,2.605,False,0.447
nwpu_positive_341_003,nwpu_positive_341,train,5,tennis_court,645,184,693,233,2373,852,604,rgb,0.611,0.6-0.7,,54,4.148,False,0.814
nwpu_positive_341_004,nwpu_positive_341,train,4,baseball_diamond,134,173,286,307,20437,852,604,rgb,0.5036,0.5-0.6,,167,1.341,False,0.733
nwpu_positive_341_005,nwpu_positive_341,train,4,baseball_diamond,399,122,464,218,6216,852,604,rgb,0.5628,0.5-0.6,,105,2.133,False,0.564
nwpu_positive_343_000,nwpu_positive_343,train,5,tennis_court,646,382,719,451,5024,938,628,rgb,0.5646,0.5-0.6,,80,2.8,False,0.785
nwpu_positive_343_001,nwpu_positive_343,train,5,tennis_court,713,359,795,450,7425,938,628,rgb,0.4011,0.4-0.5,,100,2.24,False,0.742
nwpu_positive_345_000,nwpu_positive_345,train,5,tennis_court,217,93,257,178,3437,948,580,rgb,0.6306,0.6-0.7,,94,2.383,False,0.389
nwpu_positive_345_001,nwpu_positive_345,train,5,tennis_court,259,74,322,142,4256,948,580,rgb,0.6349,0.6-0.7,,74,3.027,False,0.777
nwpu_positive_345_002,nwpu_positive_345,train,5,tennis_court,318,66,374,120,3015,948,580,rgb,0.4222,0.4-0.5,,61,3.672,False,0.81
nwpu_positive_345_003,nwpu_positive_345,train,5,tennis_court,396,83,447,169,4346,948,580,rgb,0.5008,0.5-0.6,,94,2.383,False,0.492
nwpu_positive_345_004,nwpu_positive_345,train,5,tennis_court,423,79,479,153,4090,948,580,rgb,0.5334,0.5-0.6,,81,2.765,False,0.623
nwpu_positive_345_005,nwpu_positive_345,train,5,tennis_court,518,125,577,185,3605,948,580,rgb,0.5468,0.5-0.6,,67,3.343,False,0.803
nwpu_positive_345_006,nwpu_positive_345,train,5,tennis_court,550,116,597,204,4087,948,580,rgb,0.6125,0.6-0.7,,96,2.333,False,0.443
nwpu_positive_345_007,nwpu_positive_345,train,5,tennis_court,182,189,223,290,4161,948,580,rgb,0.534,0.5-0.6,,111,2.018,False,0.338
nwpu_positive_345_008,nwpu_positive_345,train,5,tennis_court,221,195,295,288,6839,948,580,rgb,0.6085,0.6-0.7,,102,2.196,False,0.657
nwpu_positive_345_009,nwpu_positive_345,train,5,tennis_court,275,176,322,268,4416,948,580,rgb,0.6729,0.6-0.7,,101,2.218,False,0.433
nwpu_positive_345_010,nwpu_positive_345,train,5,tennis_court,361,234,420,287,3139,948,580,rgb,0.5307,0.5-0.6,,65,3.446,False,0.743
nwpu_positive_345_011,nwpu_positive_345,train,5,tennis_court,383,219,460,292,5571,948,580,rgb,0.6838,0.6-0.7,,85,2.635,False,0.771
nwpu_positive_345_012,nwpu_positive_345,train,5,tennis_court,483,246,569,313,5702,948,580,rgb,0.4965,0.4-0.5,,94,2.383,False,0.645
nwpu_positive_345_013,nwpu_positive_345,train,5,tennis_court,542,229,615,332,7526,948,580,rgb,0.4959,0.4-0.5,,113,1.982,False,0.589
nwpu_positive_345_014,nwpu_positive_345,train,5,tennis_court,552,245,620,315,4806,948,580,rgb,0.4072,0.4-0.5,,77,2.909,False,0.811
nwpu_positive_345_015,nwpu_positive_345,train,5,tennis_court,510,406,595,480,6325,948,580,rgb,0.6569,0.6-0.7,,93,2.409,False,0.731
nwpu_positive_345_016,nwpu_positive_345,train,5,tennis_court,571,356,666,464,10356,948,580,rgb,0.4961,0.4-0.5,,119,1.882,False,0.731
nwpu_positive_345_017,nwpu_positive_345,train,5,tennis_court,639,378,716,481,7896,948,580,rgb,0.5345,0.5-0.6,,113,1.982,False,0.618
nwpu_positive_346_000,nwpu_positive_346,val,5,tennis_court,395,211,487,290,7222,935,574,rgb,0.44,0.4-0.5,,101,2.218,False,0.708
nwpu_positive_346_001,nwpu_positive_346,val,5,tennis_court,465,147,527,288,8695,935,574,rgb,0.4529,0.4-0.5,,156,1.436,False,0.357
nwpu_positive_347_000,nwpu_positive_347,train,5,tennis_court,161,103,213,145,2198,1115,663,rgb,0.6078,0.6-0.7,,57,3.93,False,0.677
nwpu_positive_347_001,nwpu_positive_347,train,5,tennis_court,265,53,324,111,3420,1115,663,rgb,0.4341,0.4-0.5,,65,3.446,False,0.809
nwpu_positive_347_002,nwpu_positive_347,train,5,tennis_court,37,226,115,302,5914,1115,663,rgb,0.4604,0.4-0.5,,86,2.605,False,0.8
nwpu_positive_347_003,nwpu_positive_347,train,5,tennis_court,134,209,201,268,3922,1115,663,rgb,0.5034,0.5-0.6,,74,3.027,False,0.716
nwpu_positive_347_004,nwpu_positive_347,train,5,tennis_court,211,171,291,240,5519,1115,663,rgb,0.5278,0.5-0.6,,88,2.545,False,0.713
nwpu_positive_347_005,nwpu_positive_347,train,5,tennis_court,283,131,338,210,4343,1115,663,rgb,0.6995,0.6-0.7,,86,2.605,False,0.587
nwpu_positive_347_006,nwpu_positive_347,train,5,tennis_court,353,97,421,178,5527,1115,663,rgb,0.5181,0.5-0.6,,89,2.517,False,0.698
nwpu_positive_347_007,nwpu_positive_347,train,5,tennis_court,439,106,517,144,2916,1115,663,rgb,0.4581,0.4-0.5,,85,2.635,False,0.404
nwpu_positive_349_000,nwpu_positive_349,train,5,tennis_court,366,230,469,301,7352,976,584,rgb,0.5928,0.5-0.6,,113,1.982,False,0.576
nwpu_positive_349_001,nwpu_positive_349,train,5,tennis_court,407,190,483,253,4817,976,584,rgb,0.5962,0.5-0.6,,83,2.699,False,0.699
nwpu_positive_350_000,nwpu_positive_350,val,5,tennis_court,326,278,381,356,4259,829,540,rgb,0.5468,0.5-0.6,,85,2.635,False,0.589
nwpu_positive_350_001,nwpu_positive_350,val,5,tennis_court,355,264,438,348,6963,829,540,rgb,0.526,0.5-0.6,,92,2.435,False,0.823
nwpu_positive_350_002,nwpu_positive_350,val,5,tennis_court,396,264,477,358,7539,829,540,rgb,0.5756,0.5-0.6,,103,2.175,False,0.711
nwpu_positive_350_003,nwpu_positive_350,val,5,tennis_court,475,230,517,318,3738,829,540,rgb,0.4729,0.4-0.5,,97,2.309,False,0.397
nwpu_positive_350_004,nwpu_positive_350,val,6,basketball_court,312,193,449,264,9775,829,540,rgb,0.5018,0.5-0.6,,150,1.493,False,0.434
nwpu_positive_350_005,nwpu_positive_350,val,6,basketball_court,424,179,509,236,4851,829,540,rgb,0.4885,0.4-0.5,,94,2.383,False,0.549
nwpu_positive_351_000,nwpu_positive_351,train,5,tennis_court,368,231,445,330,7660,853,565,rgb,0.5393,0.5-0.6,,109,2.055,False,0.645
nwpu_positive_351_001,nwpu_positive_351,train,5,tennis_court,427,198,495,291,6374,853,565,rgb,0.4327,0.4-0.5,,102,2.196,False,0.613
nwpu_positive_352_000,nwpu_positive_352,train,5,tennis_court,343,70,378,109,1374,752,545,rgb,0.6506,0.6-0.7,,43,5.209,False,0.743
nwpu_positive_352_001,nwpu_positive_352,train,5,tennis_court,355,60,428,111,3678,752,545,rgb,0.5286,0.5-0.6,,80,2.8,False,0.575
nwpu_positive_352_002,nwpu_positive_352,train,4,baseball_diamond,88,180,149,248,4169,752,545,rgb,0.5325,0.5-0.6,,75,2.987,False,0.741
nwpu_positive_352_003,nwpu_positive_352,train,4,baseball_diamond,150,373,231,423,4034,752,545,rgb,0.6567,0.6-0.7,,89,2.517,False,0.509
nwpu_positive_353_000,nwpu_positive_353,train,5,tennis_court,375,339,479,437,10218,971,569,rgb,0.4095,0.4-0.5,,115,1.948,False,0.773
nwpu_positive_353_001,nwpu_positive_353,train,5,tennis_court,425,404,514,476,6404,971,569,rgb,0.6503,0.6-0.7,,98,2.286,False,0.667
nwpu_positive_353_002,nwpu_positive_353,train,5,tennis_court,482,414,546,485,4530,971,569,rgb,0.4227,0.4-0.5,,78,2.872,False,0.745
nwpu_positive_353_003,nwpu_positive_353,train,5,tennis_court,543,442,601,530,5204,971,569,rgb,0.6655,0.6-0.7,,97,2.309,False,0.553
nwpu_positive_355_000,nwpu_positive_355,train,5,tennis_court,78,175,133,240,3509,989,561,rgb,0.6281,0.6-0.7,,71,3.155,False,0.696
nwpu_positive_355_001,nwpu_positive_355,train,5,tennis_court,109,190,159,255,3302,989,561,rgb,0.4515,0.4-0.5,,72,3.111,False,0.637
nwpu_positive_355_002,nwpu_positive_355,train,5,tennis_court,163,191,238,262,5273,989,561,rgb,0.5639,0.5-0.6,,82,2.732,False,0.784
nwpu_positive_355_003,nwpu_positive_355,train,5,tennis_court,204,175,276,230,3998,989,561,rgb,0.4264,0.4-0.5,,79,2.835,False,0.641
nwpu_positive_355_004,nwpu_positive_355,train,5,tennis_court,261,192,329,277,5731,989,561,rgb,0.5591,0.5-0.6,,94,2.383,False,0.649
nwpu_positive_355_005,nwpu_positive_355,train,5,tennis_court,329,181,380,248,3453,989,561,rgb,0.574,0.5-0.6,,74,3.027,False,0.631
nwpu_positive_355_006,nwpu_positive_355,train,5,tennis_court,385,220,443,296,4445,989,561,rgb,0.4277,0.4-0.5,,83,2.699,False,0.645
nwpu_positive_355_007,nwpu_positive_355,train,5,tennis_court,444,202,479,269,2327,989,561,rgb,0.5978,0.5-0.6,,74,3.027,False,0.425
nwpu_positive_355_008,nwpu_positive_355,train,5,tennis_court,506,196,551,262,2947,989,561,rgb,0.4189,0.4-0.5,,73,3.068,False,0.553
nwpu_positive_355_009,nwpu_positive_355,train,5,tennis_court,556,217,597,289,2960,989,561,rgb,0.6373,0.6-0.7,,79,2.835,False,0.474
nwpu_positive_355_010,nwpu_positive_355,train,5,tennis_court,607,219,643,267,1729,989,561,rgb,0.5144,0.5-0.6,,53,4.226,False,0.615
nwpu_positive_355_011,nwpu_positive_355,train,5,tennis_court,653,236,698,319,3769,989,561,rgb,0.5909,0.5-0.6,,92,2.435,False,0.445
nwpu_positive_355_012,nwpu_positive_355,train,5,tennis_court,724,228,778,296,3679,989,561,rgb,0.4011,0.4-0.5,,75,2.987,False,0.654
nwpu_positive_355_013,nwpu_positive_355,train,5,tennis_court,592,331,644,449,6082,989,561,rgb,0.5644,0.5-0.6,,129,1.736,False,0.365
nwpu_positive_355_014,nwpu_positive_355,train,5,tennis_court,652,357,715,433,4717,989,561,rgb,0.6333,0.6-0.7,,84,2.667,False,0.669
nwpu_positive_355_015,nwpu_positive_355,train,5,tennis_court,700,351,766,444,6127,989,561,rgb,0.6508,0.6-0.7,,103,2.175,False,0.578
nwpu_positive_355_016,nwpu_positive_355,train,5,tennis_court,763,323,807,413,3919,989,561,rgb,0.455,0.4-0.5,,99,2.263,False,0.4
nwpu_positive_356_000,nwpu_positive_356,train,5,tennis_court,228,182,299,248,4671,948,579,rgb,0.5964,0.5-0.6,,78,2.872,False,0.768
nwpu_positive_356_001,nwpu_positive_356,train,5,tennis_court,297,152,339,232,3334,948,579,rgb,0.4635,0.4-0.5,,88,2.545,False,0.43
nwpu_positive_356_002,nwpu_positive_356,train,5,tennis_court,211,281,275,376,6096,948,579,rgb,0.5268,0.5-0.6,,104,2.154,False,0.564
nwpu_positive_356_003,nwpu_positive_356,train,5,tennis_court,237,317,310,377,4380,948,579,rgb,0.4817,0.4-0.5,,81,2.765,False,0.668
nwpu_positive_357_000,nwpu_positive_357,train,5,tennis_court,133,124,211,214,6976,864,613,rgb,0.6302,0.6-0.7,,99,2.263,False,0.712
nwpu_positive_357_001,nwpu_positive_357,train,5,tennis_court,168,100,256,149,4294,864,613,rgb,0.6608,0.6-0.7,,97,2.309,False,0.456
nwpu_positive_358_000,nwpu_positive_358,train,5,tennis_court,245,416,305,512,5760,977,653,rgb,0.6276,0.6-0.7,,106,2.113,False,0.513
nwpu_positive_358_001,nwpu_positive_358,train,5,tennis_court,297,397,351,507,5970,977,653,rgb,0.5425,0.5-0.6,,121,1.851,False,0.408
nwpu_positive_358_002,nwpu_positive_358,train,5,tennis_court,218,315,259,386,2931,977,653,rgb,0.6908,0.6-0.7,,78,2.872,False,0.482
nwpu_positive_358_003,nwpu_positive_358,train,5,tennis_court,283,324,318,387,2193,977,653,rgb,0.6118,0.6-0.7,,69,3.246,False,0.461
nwpu_positive_358_004,nwpu_positive_358,train,5,tennis_court,312,315,358,382,3065,977,653,rgb,0.655,0.6-0.7,,73,3.068,False,0.575
nwpu_positive_358_005,nwpu_positive_358,train,5,tennis_court,212,104,251,179,2885,977,653,rgb,0.5521,0.5-0.6,,83,2.699,False,0.419
nwpu_positive_358_006,nwpu_positive_358,train,5,tennis_court,268,102,308,186,3414,977,653,rgb,0.5445,0.5-0.6,,93,2.409,False,0.395
nwpu_positive_358_007,nwpu_positive_358,train,5,tennis_court,316,115,344,172,1614,977,653,rgb,0.5668,0.5-0.6,,62,3.613,False,0.42
nwpu_positive_358_008,nwpu_positive_358,train,5,tennis_court,343,104,381,159,2095,977,653,rgb,0.447,0.4-0.5,,61,3.672,False,0.563
nwpu_positive_358_009,nwpu_positive_358,train,5,tennis_court,402,82,448,158,3495,977,653,rgb,0.6142,0.6-0.7,,84,2.667,False,0.495
nwpu_positive_358_010,nwpu_positive_358,train,5,tennis_court,457,58,482,142,2094,977,653,rgb,0.5121,0.5-0.6,,93,2.409,False,0.242
nwpu_positive_358_011,nwpu_positive_358,train,9,bridge,780,50,935,222,26645,977,653,rgb,0.4582,0.4-0.5,,189,1.185,False,0.746
nwpu_positive_359_000,nwpu_positive_359,train,5,tennis_court,280,289,359,338,3910,923,561,rgb,0.5066,0.5-0.6,,87,2.575,False,0.517
nwpu_positive_359_001,nwpu_positive_359,train,5,tennis_court,378,252,454,331,6020,923,561,rgb,0.4843,0.4-0.5,,86,2.605,False,0.814
nwpu_positive_359_002,nwpu_positive_359,train,5,tennis_court,438,261,522,324,5294,923,561,rgb,0.6172,0.6-0.7,,92,2.435,False,0.626
nwpu_positive_359_003,nwpu_positive_359,train,5,tennis_court,476,217,559,318,8345,923,561,rgb,0.4049,0.4-0.5,,111,2.018,False,0.677
nwpu_positive_359_004,nwpu_positive_359,train,5,tennis_court,561,228,636,301,5448,923,561,rgb,0.6559,0.6-0.7,,82,2.732,False,0.81
nwpu_positive_359_005,nwpu_positive_359,train,5,tennis_court,321,384,369,485,4865,923,561,rgb,0.6041,0.6-0.7,,112,2.0,False,0.388
nwpu_positive_360_000,nwpu_positive_360,train,5,tennis_court,319,93,356,155,2280,891,605,rgb,0.6296,0.6-0.7,,68,3.294,False,0.493
nwpu_positive_360_001,nwpu_positive_360,train,5,tennis_court,353,74,424,154,5664,891,605,rgb,0.5031,0.5-0.6,,88,2.545,False,0.731
nwpu_positive_360_002,nwpu_positive_360,train,5,tennis_court,418,83,480,168,5246,891,605,rgb,0.6436,0.6-0.7,,93,2.409,False,0.607
nwpu_positive_360_003,nwpu_positive_360,train,5,tennis_court,370,193,419,276,4029,891,605,rgb,0.6321,0.6-0.7,,91,2.462,False,0.487
nwpu_positive_360_004,nwpu_positive_360,train,5,tennis_court,450,160,504,273,6136,891,605,rgb,0.5311,0.5-0.6,,125,1.792,False,0.393
nwpu_positive_360_005,nwpu_positive_360,train,5,tennis_court,517,185,567,247,3132,891,605,rgb,0.4228,0.4-0.5,,68,3.294,False,0.677
nwpu_positive_360_006,nwpu_positive_360,train,5,tennis_court,458,278,527,384,7318,891,605,rgb,0.4703,0.4-0.5,,116,1.931,False,0.544
nwpu_positive_360_007,nwpu_positive_360,train,5,tennis_court,534,305,571,399,3506,891,605,rgb,0.4985,0.4-0.5,,103,2.175,False,0.33
nwpu_positive_360_008,nwpu_positive_360,train,5,tennis_court,596,311,669,420,7996,891,605,rgb,0.6259,0.6-0.7,,119,1.882,False,0.565
nwpu_positive_361_000,nwpu_positive_361,train,5,tennis_court,308,158,409,204,4560,737,564,rgb,0.6216,0.6-0.7,,111,2.018,False,0.37
nwpu_positive_361_001,nwpu_positive_361,train,5,tennis_court,309,191,401,236,4188,737,564,rgb,0.4626,0.4-0.5,,101,2.218,False,0.411
nwpu_positive_361_002,nwpu_positive_361,train,6,basketball_court,417,187,463,265,3571,737,564,rgb,0.6227,0.6-0.7,,86,2.605,False,0.483
nwpu_positive_361_003,nwpu_positive_361,train,6,basketball_court,469,168,516,273,4980,737,564,rgb,0.5076,0.5-0.6,,116,1.931,False,0.37
nwpu_positive_361_004,nwpu_positive_361,train,4,baseball_diamond,199,225,340,390,23213,737,564,rgb,0.6729,0.6-0.7,,182,1.231,False,0.701
nwpu_positive_362_000,nwpu_positive_362,train,5,tennis_court,180,318,278,375,5645,861,599,rgb,0.5276,0.5-0.6,,108,2.074,False,0.484
nwpu_positive_362_001,nwpu_positive_362,train,5,tennis_court,268,374,338,413,2731,861,599,rgb,0.4187,0.4-0.5,,77,2.909,False,0.461
nwpu_positive_362_002,nwpu_positive_362,train,5,tennis_court,193,275,274,332,4666,861,599,rgb,0.5848,0.5-0.6,,89,2.517,False,0.589
nwpu_positive_362_003,nwpu_positive_362,train,5,tennis_court,279,335,358,400,5128,861,599,rgb,0.5469,0.5-0.6,,88,2.545,False,0.662
nwpu_positive_362_004,nwpu_positive_362,train,5,tennis_court,225,262,273,321,2830,861,599,rgb,0.6305,0.6-0.7,,65,3.446,False,0.67
nwpu_positive_362_005,nwpu_positive_362,train,5,tennis_court,277,330,371,369,3749,861,599,rgb,0.494,0.4-0.5,,104,2.154,False,0.347
nwpu_positive_362_006,nwpu_positive_362,train,5,tennis_court,244,242,310,309,4399,861,599,rgb,0.6347,0.6-0.7,,73,3.068,False,0.825
nwpu_positive_362_007,nwpu_positive_362,train,5,tennis_court,334,278,381,352,3479,861,599,rgb,0.5201,0.5-0.6,,82,2.732,False,0.517
nwpu_positive_362_008,nwpu_positive_362,train,4,baseball_diamond,386,349,523,498,20462,861,599,rgb,0.5193,0.5-0.6,,164,1.366,False,0.761
nwpu_positive_362_009,nwpu_positive_362,train,4,baseball_diamond,130,29,231,107,7879,861,599,rgb,0.4343,0.4-0.5,,111,2.018,False,0.639
nwpu_positive_362_010,nwpu_positive_362,train,6,basketball_court,234,106,291,201,5381,861,599,rgb,0.5133,0.5-0.6,,104,2.154,False,0.498
nwpu_positive_362_011,nwpu_positive_362,train,6,basketball_court,287,76,342,158,4529,861,599,rgb,0.5518,0.5-0.6,,90,2.489,False,0.559
