proposal_id,split,verdict,corpus,image_uid,predicted_class,verified_class,iou,sensor,box_fill
jitter:nwpu_positive_530_000,train,adjust,jitter,nwpu_positive_530,bridge,bridge,0.4151,rgb,0.669
jitter:nwpu_positive_530_001,train,adjust,jitter,nwpu_positive_530,bridge,bridge,0.6018,rgb,0.69
jitter:nwpu_positive_530_002,train,adjust,jitter,nwpu_positive_530,bridge,bridge,0.4131,rgb,0.705
jitter:nwpu_positive_531_000,train,relabel,jitter,nwpu_positive_531,ground_track_field,bridge,0.5904,rgb,0.667
jitter:nwpu_positive_531_001,train,relabel,jitter,nwpu_positive_531,harbor,bridge,0.5036,rgb,0.591
jitter:nwpu_positive_531_002,train,adjust,jitter,nwpu_positive_531,bridge,bridge,0.6158,rgb,0.679
jitter:nwpu_positive_531_003,train,adjust,jitter,nwpu_positive_531,bridge,bridge,0.6231,rgb,0.743
jitter:nwpu_positive_531_004,train,adjust,jitter,nwpu_positive_531,bridge,bridge,0.6291,rgb,0.504
jitter:nwpu_positive_533_000,train,relabel,jitter,nwpu_positive_533,airplane,harbor,0.5365,rgb,0.664
jitter:nwpu_positive_533_001,train,relabel,jitter,nwpu_positive_533,ship,harbor,0.5157,rgb,0.622
jitter:nwpu_positive_533_002,train,relabel,jitter,nwpu_positive_533,tennis_court,harbor,0.6902,rgb,0.729
jitter:nwpu_positive_533_003,train,adjust,jitter,nwpu_positive_533,harbor,harbor,0.4126,rgb,0.69
jitter:nwpu_positive_533_004,train,adjust,jitter,nwpu_positive_533,harbor,harbor,0.6348,rgb,0.497
jitter:nwpu_positive_533_005,train,adjust,jitter,nwpu_positive_533,harbor,harbor,0.6638,rgb,0.565
jitter:nwpu_positive_533_006,train,adjust,jitter,nwpu_positive_533,harbor,harbor,0.4242,rgb,0.485
jitter:nwpu_positive_533_007,train,adjust,jitter,nwpu_positive_533,harbor,harbor,0.6692,rgb,0.327
jitter:nwpu_positive_533_008,train,adjust,jitter,nwpu_positive_533,harbor,harbor,0.5156,rgb,0.271
jitter:nwpu_positive_533_009,train,adjust,jitter,nwpu_positive_533,harbor,harbor,0.5263,rgb,0.402
jitter:nwpu_positive_533_010,train,adjust,jitter,nwpu_positive_533,harbor,harbor,0.4141,rgb,0.199
jitter:nwpu_positive_533_011,train,adjust,jitter,nwpu_positive_533,harbor,harbor,0.5001,rgb,0.262
jitter:nwpu_positive_533_012,train,adjust,jitter,nwpu_positive_533,harbor,harbor,0.4579,rgb,0.265
jitter:nwpu_positive_533_013,train,adjust,jitter,nwpu_positive_533,harbor,harbor,0.4927,rgb,0.172
jitter:nwpu_positive_533_014,train,relabel,jitter,nwpu_positive_533,airplane,harbor,0.6987,rgb,0.139
jitter:nwpu_positive_533_015,train,adjust,jitter,nwpu_positive_533,harbor,harbor,0.5871,rgb,0.09
jitter:nwpu_positive_533_016,train,adjust,jitter,nwpu_positive_533,harbor,harbor,0.6716,rgb,0.122
jitter:nwpu_positive_533_017,train,adjust,jitter,nwpu_positive_533,harbor,harbor,0.5271,rgb,0.315
jitter:nwpu_positive_534_000,train,relabel,jitter,nwpu_positive_534,ship,harbor,0.6555,rgb,0.126
jitter:nwpu_positive_534_001,train,adjust,jitter,nwpu_positive_534,harbor,harbor,0.5821,rgb,0.253
jitter:nwpu_positive_534_002,train,adjust,jitter,nwpu_positive_534,harbor,harbor,0.4987,rgb,0.398
jitter:nwpu_positive_534_003,train,adjust,jitter,nwpu_positive_534,harbor,harbor,0.4425,rgb,0.451
jitter:nwpu_positive_534_004,train,adjust,jitter,nwpu_positive_534,harbor,harbor,0.6032,rgb,0.361
jitter:nwpu_positive_534_005,train,relabel,jitter,nwpu_positive_534,tennis_court,harbor,0.6313,rgb,0.779
jitter:nwpu_positive_534_006,train,adjust,jitter,nwpu_positive_534,harbor,harbor,0.5615,rgb,0.474
jitter:nwpu_positive_534_007,train,adjust,jitter,nwpu_positive_534,harbor,harbor,0.489,rgb,0.67
jitter:nwpu_positive_534_008,train,adjust,jitter,nwpu_positive_534,harbor,harbor,0.5505,rgb,0.483
jitter:nwpu_positive_534_009,train,adjust,jitter,nwpu_positive_534,harbor,harbor,0.4003,rgb,0.395
jitter:nwpu_positive_534_010,train,adjust,jitter,nwpu_positive_534,harbor,harbor,0.402,rgb,0.297
jitter:nwpu_positive_534_011,train,adjust,jitter,nwpu_positive_534,harbor,harbor,0.4228,rgb,0.358
jitter:nwpu_positive_535_000,train,relabel,jitter,nwpu_positive_535,ship,harbor,0.6004,rgb,0.636
jitter:nwpu_positive_535_001,train,adjust,jitter,nwpu_positive_535,harbor,harbor,0.6054,rgb,0.372
jitter:nwpu_positive_535_002,train,adjust,jitter,nwpu_positive_535,harbor,harbor,0.4025,rgb,0.302
jitter:nwpu_positive_535_003,train,adjust,jitter,nwpu_positive_535,harbor,harbor,0.4794,rgb,0.734
jitter:nwpu_positive_535_004,train,adjust,jitter,nwpu_positive_535,harbor,harbor,0.5205,rgb,0.455
jitter:nwpu_positive_535_005,train,adjust,jitter,nwpu_positive_535,harbor,harbor,0.557,rgb,0.23
jitter:nwpu_positive_535_006,train,adjust,jitter,nwpu_positive_535,harbor,harbor,0.6316,rgb,0.313
jitter:nwpu_positive_535_007,train,relabel,jitter,nwpu_positive_535,ship,harbor,0.6331,rgb,0.214
jitter:nwpu_positive_535_008,train,adjust,jitter,nwpu_positive_535,harbor,harbor,0.6143,rgb,0.301
jitter:nwpu_positive_535_009,train,adjust,jitter,nwpu_positive_535,harbor,harbor,0.6052,rgb,0.725
jitter:nwpu_positive_535_010,train,relabel,jitter,nwpu_positive_535,tennis_court,harbor,0.5011,rgb,0.562
jitter:nwpu_positive_535_011,train,adjust,jitter,nwpu_positive_535,harbor,harbor,0.4397,rgb,0.557
jitter:nwpu_positive_536_000,train,adjust,jitter,nwpu_positive_536,harbor,harbor,0.5329,rgb,0.258
jitter:nwpu_positive_536_001,train,adjust,jitter,nwpu_positive_536,harbor,harbor,0.4396,rgb,0.726
jitter:nwpu_positive_536_002,train,adjust,jitter,nwpu_positive_536,harbor,harbor,0.6184,rgb,0.447
jitter:nwpu_positive_536_003,train,relabel,jitter,nwpu_positive_536,ship,harbor,0.5355,rgb,0.52
jitter:nwpu_positive_536_004,train,adjust,jitter,nwpu_positive_536,harbor,harbor,0.5261,rgb,0.203
jitter:nwpu_positive_536_005,train,adjust,jitter,nwpu_positive_536,harbor,harbor,0.6259,rgb,0.561
jitter:nwpu_positive_536_006,train,adjust,jitter,nwpu_positive_536,harbor,harbor,0.5872,rgb,0.483
jitter:nwpu_positive_536_007,train,adjust,jitter,nwpu_positive_536,harbor,harbor,0.6379,rgb,0.642
jitter:nwpu_positive_536_008,train,adjust,jitter,nwpu_positive_536,harbor,harbor,0.4733,rgb,0.313
jitter:nwpu_positive_536_009,train,adjust,jitter,nwpu_positive_536,harbor,harbor,0.4195,rgb,0.676
jitter:nwpu_positive_536_010,train,adjust,jitter,nwpu_positive_536,harbor,harbor,0.6161,rgb,0.774
jitter:nwpu_positive_536_011,train,adjust,jitter,nwpu_positive_536,harbor,harbor,0.606,rgb,0.44
jitter:nwpu_positive_536_012,train,relabel,jitter,nwpu_positive_536,ship,harbor,0.5584,rgb,0.307
jitter:nwpu_positive_536_013,train,relabel,jitter,nwpu_positive_536,ship,harbor,0.6706,rgb,0.268
jitter:nwpu_positive_536_014,train,adjust,jitter,nwpu_positive_536,harbor,harbor,0.4241,rgb,0.55
jitter:nwpu_positive_536_015,train,adjust,jitter,nwpu_positive_536,harbor,harbor,0.6482,rgb,0.253
jitter:nwpu_positive_536_016,train,relabel,jitter,nwpu_positive_536,tennis_court,harbor,0.5506,rgb,0.717
jitter:nwpu_positive_536_017,train,adjust,jitter,nwpu_positive_536,harbor,harbor,0.6196,rgb,0.538
jitter:nwpu_positive_537_000,train,relabel,jitter,nwpu_positive_537,tennis_court,harbor,0.6241,rgb,0.551
jitter:nwpu_positive_537_001,train,adjust,jitter,nwpu_positive_537,harbor,harbor,0.4053,rgb,0.808
jitter:nwpu_positive_537_002,train,adjust,jitter,nwpu_positive_537,harbor,harbor,0.627,rgb,0.265
jitter:nwpu_positive_537_003,train,adjust,jitter,nwpu_positive_537,harbor,harbor,0.5721,rgb,0.269
jitter:nwpu_positive_537_004,train,adjust,jitter,nwpu_positive_537,harbor,harbor,0.6752,rgb,0.263
jitter:nwpu_positive_537_005,train,adjust,jitter,nwpu_positive_537,harbor,harbor,0.644,rgb,0.308
jitter:nwpu_positive_537_006,train,relabel,jitter,nwpu_positive_537,ship,harbor,0.5291,rgb,0.277
jitter:nwpu_positive_537_007,train,adjust,jitter,nwpu_positive_537,harbor,harbor,0.6889,rgb,0.273
jitter:nwpu_positive_537_008,train,adjust,jitter,nwpu_positive_537,harbor,harbor,0.4742,rgb,0.777
jitter:nwpu_positive_537_009,train,adjust,jitter,nwpu_positive_537,harbor,harbor,0.5116,rgb,0.81
jitter:nwpu_positive_537_010,train,adjust,jitter,nwpu_positive_537,harbor,harbor,0.517,rgb,0.704
jitter:nwpu_positive_537_011,train,relabel,jitter,nwpu_positive_537,ship,harbor,0.5551,rgb,0.375
jitter:nwpu_positive_537_012,train,adjust,jitter,nwpu_positive_537,harbor,harbor,0.4469,rgb,0.311
jitter:nwpu_positive_538_000,train,adjust,jitter,nwpu_positive_538,bridge,bridge,0.667,rgb,0.4
jitter:nwpu_positive_538_001,train,adjust,jitter,nwpu_positive_538,bridge,bridge,0.427,rgb,0.352
jitter:nwpu_positive_541_000,train,adjust,jitter,nwpu_positive_541,bridge,bridge,0.4933,rgb,0.306
jitter:nwpu_positive_541_001,train,adjust,jitter,nwpu_positive_541,bridge,bridge,0.4569,rgb,0.744
jitter:nwpu_positive_543_000,train,adjust,jitter,nwpu_positive_543,baseball_diamond,baseball_diamond,0.5216,rgb,0.559
jitter:nwpu_positive_543_001,train,adjust,jitter,nwpu_positive_543,tennis_court,tennis_court,0.5998,rgb,0.803
jitter:nwpu_positive_543_002,train,adjust,jitter,nwpu_positive_543,tennis_court,tennis_court,0.6164,rgb,0.663
jitter:nwpu_positive_543_003,train,relabel,jitter,nwpu_positive_543,baseball_diamond,basketball_court,0.5661,rgb,0.794
jitter:nwpu_positive_543_004,train,adjust,jitter,nwpu_positive_543,basketball_court,basketball_court,0.63,rgb,0.577
jitter:nwpu_positive_544_000,val,relabel,jitter,nwpu_positive_544,baseball_diamond,bridge,0.6211,rgb,0.403
jitter:nwpu_positive_544_001,val,adjust,jitter,nwpu_positive_544,bridge,bridge,0.6582,rgb,0.577
jitter:nwpu_positive_545_000,train,relabel,jitter,nwpu_positive_545,baseball_diamond,ground_track_field,0.5949,rgb,0.45
jitter:nwpu_positive_546_000,train,adjust,jitter,nwpu_positive_546,baseball_diamond,baseball_diamond,0.6408,rgb,0.498
jitter:nwpu_positive_546_001,train,adjust,jitter,nwpu_positive_546,ground_track_field,ground_track_field,0.4731,rgb,0.657
jitter:nwpu_positive_547_000,train,relabel,jitter,nwpu_positive_547,harbor,bridge,0.5907,rgb,0.289
jitter:nwpu_positive_547_001,train,adjust,jitter,nwpu_positive_547,bridge,bridge,0.454,rgb,0.767
jitter:nwpu_positive_547_002,train,adjust,jitter,nwpu_positive_547,bridge,bridge,0.681,rgb,0.459
jitter:nwpu_positive_548_000,train,adjust,jitter,nwpu_positive_548,bridge,bridge,0.468,rgb,0.445
jitter:nwpu_positive_548_001,train,relabel,jitter,nwpu_positive_548,baseball_diamond,bridge,0.5391,rgb,0.613
jitter:nwpu_positive_548_002,train,adjust,jitter,nwpu_positive_548,bridge,bridge,0.6434,rgb,0.438
jitter:nwpu_positive_549_000,val,adjust,jitter,nwpu_positive_549,baseball_diamond,baseball_diamond,0.4485,rgb,0.477
jitter:nwpu_positive_549_001,val,adjust,jitter,nwpu_positive_549,bridge,bridge,0.6352,rgb,0.566
jitter:nwpu_positive_550_000,train,adjust,jitter,nwpu_positive_550,bridge,bridge,0.6097,rgb,0.418
jitter:nwpu_positive_550_001,train,adjust,jitter,nwpu_positive_550,bridge,bridge,0.4064,rgb,0.582
jitter:nwpu_positive_553_000,train,adjust,jitter,nwpu_positive_553,bridge,bridge,0.5061,rgb,0.562
jitter:nwpu_positive_553_001,train,adjust,jitter,nwpu_positive_553,bridge,bridge,0.5495,rgb,0.721
jitter:nwpu_positive_555_000,train,adjust,jitter,nwpu_positive_555,bridge,bridge,0.623,rgb,0.543
jitter:nwpu_positive_555_001,train,adjust,jitter,nwpu_positive_555,bridge,bridge,0.5184,rgb,0.75
jitter:nwpu_positive_556_000,train,adjust,jitter,nwpu_positive_556,baseball_diamond,baseball_diamond,0.4635,rgb,0.497
jitter:nwpu_positive_556_001,train,relabel,jitter,nwpu_positive_556,tennis_court,baseball_diamond,0.5473,rgb,0.618
jitter:nwpu_positive_556_002,train,adjust,jitter,nwpu_positive_556,baseball_diamond,baseball_diamond,0.4633,rgb,0.506
jitter:nwpu_positive_556_003,train,adjust,jitter,nwpu_positive_556,ground_track_field,ground_track_field,0.5466,rgb,0.677
jitter:nwpu_positive_557_000,val,adjust,jitter,nwpu_positive_557,bridge,bridge,0.515,rgb,0.43
jitter:nwpu_positive_557_001,val,relabel,jitter,nwpu_positive_557,baseball_diamond,bridge,0.6513,rgb,0.441
jitter:nwpu_positive_558_000,train,adjust,jitter,nwpu_positive_558,bridge,bridge,0.6246,rgb,0.207
jitter:nwpu_positive_558_001,train,relabel,jitter,nwpu_positive_558,baseball_diamond,bridge,0.562,rgb,0.165
jitter:nwpu_positive_558_002,train,adjust,jitter,nwpu_positive_558,bridge,bridge,0.4956,rgb,0.431
jitter:nwpu_positive_559_000,val,relabel,jitter,nwpu_positive_559,baseball_diamond,bridge,0.6779,rgb,0.797
jitter:nwpu_positive_559_001,val,adjust,jitter,nwpu_positive_559,bridge,bridge,0.4888,rgb,0.323
jitter:nwpu_positive_559_002,val,adjust,jitter,nwpu_positive_559,bridge,bridge,0.4568,rgb,0.615
jitter:nwpu_positive_560_000,train,adjust,jitter,nwpu_positive_560,baseball_diamond,baseball_diamond,0.4856,rgb,0.604
jitter:nwpu_positive_560_001,train,adjust,jitter,nwpu_positive_560,bridge,bridge,0.579,rgb,0.523
jitter:nwpu_positive_561_000,val,relabel,jitter,nwpu_positive_561,baseball_diamond,bridge,0.593,rgb,0.354
jitter:nwpu_positive_561_001,val,adjust,jitter,nwpu_positive_561,bridge,bridge,0.6203,rgb,0.469
jitter:nwpu_positive_562_000,train,adjust,jitter,nwpu_positive_562,bridge,bridge,0.6503,rgb,0.668
jitter:nwpu_positive_562_001,train,adjust,jitter,nwpu_positive_562,bridge,bridge,0.6375,rgb,0.566
jitter:nwpu_positive_562_002,train,adjust,jitter,nwpu_positive_562,bridge,bridge,0.5925,rgb,0.249
jitter:nwpu_positive_563_000,val,adjust,jitter,nwpu_positive_563,airplane,airplane,0.5215,rgb,0.417
jitter:nwpu_positive_563_001,val,adjust,jitter,nwpu_positive_563,airplane,airplane,0.5557,rgb,0.768
jitter:nwpu_positive_563_002,val,adjust,jitter,nwpu_positive_563,airplane,airplane,0.403,rgb,0.773
jitter:nwpu_positive_563_003,val,adjust,jitter,nwpu_positive_563,airplane,airplane,0.4761,rgb,0.575
jitter:nwpu_positive_563_004,val,adjust,jitter,nwpu_positive_563,airplane,airplane,0.4949,rgb,0.685
jitter:nwpu_positive_563_005,val,adjust,jitter,nwpu_positive_563,airplane,airplane,0.5814,rgb,0.421
jitter:nwpu_positive_563_006,val,adjust,jitter,nwpu_positive_563,airplane,airplane,0.4258,rgb,0.706
jitter:nwpu_positive_563_007,val,adjust,jitter,nwpu_positive_563,airplane,airplane,0.4854,rgb,0.435
jitter:nwpu_positive_563_008,val,relabel,jitter,nwpu_positive_563,tennis_court,airplane,0.5368,rgb,0.637
jitter:nwpu_positive_563_009,val,adjust,jitter,nwpu_positive_563,airplane,airplane,0.4678,rgb,0.671
jitter:nwpu_positive_563_010,val,adjust,jitter,nwpu_positive_563,airplane,airplane,0.6475,rgb,0.766
jitter:nwpu_positive_563_011,val,adjust,jitter,nwpu_positive_563,airplane,airplane,0.5366,rgb,0.665
jitter:nwpu_positive_563_012,val,relabel,jitter,nwpu_positive_563,vehicle,airplane,0.6074,rgb,0.53
jitter:nwpu_positive_563_013,val,adjust,jitter,nwpu_positive_563,airplane,airplane,0.5283,rgb,0.698
jitter:nwpu_positive_564_000,train,adjust,jitter,nwpu_positive_564,ground_track_field,ground_track_field,0.4742,rgb,0.508
jitter:nwpu_positive_564_001,train,relabel,jitter,nwpu_positive_564,tennis_court,baseball_diamond,0.6783,rgb,0.45
jitter:nwpu_positive_564_002,train,adjust,jitter,nwpu_positive_564,tennis_court,tennis_court,0.6059,rgb,0.825
jitter:nwpu_positive_564_003,train,relabel,jitter,nwpu_positive_564,baseball_diamond,tennis_court,0.6008,rgb,0.403
jitter:nwpu_positive_565_000,train,relabel,jitter,nwpu_positive_565,tennis_court,basketball_court,0.5983,rgb,0.789
jitter:nwpu_positive_565_001,train,relabel,jitter,nwpu_positive_565,baseball_diamond,basketball_court,0.6417,rgb,0.528
jitter:nwpu_positive_566_000,val,adjust,jitter,nwpu_positive_566,ground_track_field,ground_track_field,0.4463,rgb,0.526
jitter:nwpu_positive_566_001,val,relabel,jitter,nwpu_positive_566,tennis_court,baseball_diamond,0.6475,rgb,0.621
jitter:nwpu_positive_567_000,train,adjust,jitter,nwpu_positive_567,ground_track_field,ground_track_field,0.4659,rgb,0.606
jitter:nwpu_positive_567_001,train,relabel,jitter,nwpu_positive_567,ground_track_field,baseball_diamond,0.6688,rgb,0.668
jitter:nwpu_positive_567_002,train,relabel,jitter,nwpu_positive_567,ground_track_field,baseball_diamond,0.5512,rgb,0.449
jitter:nwpu_positive_569_000,train,adjust,jitter,nwpu_positive_569,baseball_diamond,baseball_diamond,0.4172,rgb,0.762
jitter:nwpu_positive_569_001,train,relabel,jitter,nwpu_positive_569,baseball_diamond,basketball_court,0.5359,rgb,0.414
jitter:nwpu_positive_569_002,train,adjust,jitter,nwpu_positive_569,basketball_court,basketball_court,0.4348,rgb,0.521
jitter:nwpu_positive_570_000,train,adjust,jitter,nwpu_positive_570,baseball_diamond,baseball_diamond,0.4424,rgb,0.743
jitter:nwpu_positive_570_001,train,adjust,jitter,nwpu_positive_570,baseball_diamond,baseball_diamond,0.4403,rgb,0.567
jitter:nwpu_positive_570_002,train,adjust,jitter,nwpu_positive_570,baseball_diamond,baseball_diamond,0.413,rgb,0.679
jitter:nwpu_positive_570_003,train,relabel,jitter,nwpu_positive_570,baseball_diamond,basketball_court,0.5802,rgb,0.767
jitter:nwpu_positive_570_004,train,adjust,jitter,nwpu_positive_570,basketball_court,basketball_court,0.439,rgb,0.675
jitter:nwpu_positive_570_005,train,adjust,jitter,nwpu_positive_570,tennis_court,tennis_court,0.4339,rgb,0.461
jitter:nwpu_positive_570_006,train,adjust,jitter,nwpu_positive_570,tennis_court,tennis_court,0.5294,rgb,0.241
jitter:nwpu_positive_570_007,train,adjust,jitter,nwpu_positive_570,tennis_court,tennis_court,0.4356,rgb,0.452
jitter:nwpu_positive_571_000,train,adjust,jitter,nwpu_positive_571,basketball_court,basketball_court,0.5101,rgb,0.726
jitter:nwpu_positive_571_001,train,adjust,jitter,nwpu_positive_571,basketball_court,basketball_court,0.499,rgb,0.755
jitter:nwpu_positive_572_000,train,adjust,jitter,nwpu_positive_572,baseball_diamond,baseball_diamond,0.6178,rgb,0.724
jitter:nwpu_positive_572_001,train,adjust,jitter,nwpu_positive_572,baseball_diamond,baseball_diamond,0.4549,rgb,0.652
jitter:nwpu_positive_572_002,train,adjust,jitter,nwpu_positive_572,ground_track_field,ground_track_field,0.6249,rgb,0.773
jitter:nwpu_positive_573_000,train,adjust,jitter,nwpu_positive_573,baseball_diamond,baseball_diamond,0.4102,rgb,0.715
jitter:nwpu_positive_573_001,train,relabel,jitter,nwpu_positive_573,baseball_diamond,ground_track_field,0.5494,rgb,0.287
jitter:nwpu_positive_573_002,train,relabel,jitter,nwpu_positive_573,tennis_court,baseball_diamond,0.6759,rgb,0.69
jitter:nwpu_positive_574_000,train,relabel,jitter,nwpu_positive_574,tennis_court,airplane,0.529,rgb,0.603
jitter:nwpu_positive_574_001,train,adjust,jitter,nwpu_positive_574,airplane,airplane,0.6421,rgb,0.548
jitter:nwpu_positive_574_002,train,adjust,jitter,nwpu_positive_574,airplane,airplane,0.4865,rgb,0.815
jitter:nwpu_positive_574_003,train,adjust,jitter,nwpu_positive_574,airplane,airplane,0.6663,rgb,0.515
jitter:nwpu_positive_574_004,train,adjust,jitter,nwpu_positive_574,airplane,airplane,0.5424,rgb,0.816
jitter:nwpu_positive_574_005,train,adjust,jitter,nwpu_positive_574,airplane,airplane,0.5718,rgb,0.533
jitter:nwpu_positive_574_006,train,adjust,jitter,nwpu_positive_574,airplane,airplane,0.6882,rgb,0.597
jitter:nwpu_positive_574_007,train,adjust,jitter,nwpu_positive_574,airplane,airplane,0.4338,rgb,0.494
jitter:nwpu_positive_574_008,train,adjust,jitter,nwpu_positive_574,airplane,airplane,0.679,rgb,0.761
jitter:nwpu_positive_575_000,val,adjust,jitter,nwpu_positive_575,baseball_diamond,baseball_diamond,0.5858,rgb,0.378
jitter:nwpu_positive_575_001,val,adjust,jitter,nwpu_positive_575,baseball_diamond,baseball_diamond,0.672,rgb,0.503
jitter:nwpu_positive_575_002,val,adjust,jitter,nwpu_positive_575,ground_track_field,ground_track_field,0.5412,rgb,0.705
jitter:nwpu_positive_576_000,train,adjust,jitter,nwpu_positive_576,baseball_diamond,baseball_diamond,0.6205,rgb,0.407
jitter:nwpu_positive_576_001,train,adjust,jitter,nwpu_positive_576,baseball_diamond,baseball_diamond,0.5184,rgb,0.403
jitter:nwpu_positive_576_002,train,adjust,jitter,nwpu_positive_576,baseball_diamond,baseball_diamond,0.5964,rgb,0.661
jitter:nwpu_positive_576_003,train,adjust,jitter,nwpu_positive_576,ground_track_field,ground_track_field,0.6568,rgb,0.629
jitter:nwpu_positive_577_000,train,adjust,jitter,nwpu_positive_577,baseball_diamond,baseball_diamond,0.6284,rgb,0.657
jitter:nwpu_positive_577_001,train,adjust,jitter,nwpu_positive_577,baseball_diamond,baseball_diamond,0.5099,rgb,0.698
jitter:nwpu_positive_577_002,train,relabel,jitter,nwpu_positive_577,tennis_court,baseball_diamond,0.6517,rgb,0.444
jitter:nwpu_positive_577_003,train,adjust,jitter,nwpu_positive_577,baseball_diamond,baseball_diamond,0.4124,rgb,0.509
jitter:nwpu_positive_578_000,train,adjust,jitter,nwpu_positive_578,baseball_diamond,baseball_diamond,0.6545,rgb,0.586
jitter:nwpu_positive_578_001,train,adjust,jitter,nwpu_positive_578,baseball_diamond,baseball_diamond,0.5124,rgb,0.563
jitter:nwpu_positive_578_002,train,relabel,jitter,nwpu_positive_578,basketball_court,baseball_diamond,0.5048,rgb,0.642
