crop_id,image_uid,split,class_id,class_name,xmin,ymin,xmax,ymax,area_px,image_width,image_height,sensor,skipped_reason,local_window_px,upsample_factor,high_upsample,box_fill
hrrsd_10965_000,hrrsd_10965,train,4,harbor,184,789,268,826,3108,574,847,,,92,2.435,False,0.367
hrrsd_10965_001,hrrsd_10965,train,4,harbor,183,733,279,776,4128,574,847,,,106,2.113,False,0.367
hrrsd_10965_002,hrrsd_10965,train,4,harbor,182,682,278,726,4224,574,847,,,106,2.113,False,0.376
hrrsd_10965_003,hrrsd_10965,train,4,harbor,180,627,272,668,3772,574,847,,,101,2.218,False,0.37
hrrsd_10965_004,hrrsd_10965,train,4,harbor,178,568,269,611,3913,574,847,,,100,2.24,False,0.391
hrrsd_10965_005,hrrsd_10965,train,4,harbor,172,500,265,552,4836,574,847,,,102,2.196,False,0.465
hrrsd_10965_006,hrrsd_10965,train,4,harbor,166,437,265,490,5247,574,847,,,109,2.055,False,0.442
hrrsd_10965_007,hrrsd_10965,train,4,harbor,167,368,258,424,5096,574,847,,,100,2.24,False,0.51
hrrsd_10965_008,hrrsd_10965,train,4,harbor,162,274,258,336,5952,574,847,,,106,2.113,False,0.53
hrrsd_10965_009,hrrsd_10965,train,4,harbor,154,185,259,262,8085,574,847,,,116,1.931,False,0.601
hrrsd_10965_010,hrrsd_10965,train,4,harbor,163,82,251,153,6248,574,847,,,97,2.309,False,0.664
hrrsd_10965_011,hrrsd_10965,train,4,harbor,157,4,248,70,6006,574,847,,,100,2.24,False,0.601
hrrsd_10970_000,hrrsd_10970,train,6,ship,285,810,314,879,2001,765,976,,,76,2.947,False,0.346
hrrsd_10970_001,hrrsd_10970,train,6,ship,214,606,286,652,3312,765,976,,,79,2.835,False,0.531
hrrsd_10970_002,hrrsd_10970,train,6,ship,184,464,245,521,3477,765,976,,,67,3.343,False,0.775
hrrsd_10982_000,hrrsd_10982,train,6,ship,134,767,202,818,3468,761,964,,,75,2.987,False,0.617
hrrsd_10982_001,hrrsd_10982,train,6,ship,314,673,380,700,1782,761,964,,,73,3.068,False,0.334
hrrsd_10982_002,hrrsd_10982,train,6,ship,581,612,629,657,2160,761,964,,,53,4.226,False,0.769
hrrsd_10982_003,hrrsd_10982,train,6,ship,75,507,137,543,2232,761,964,,,68,3.294,False,0.483
hrrsd_10982_004,hrrsd_10982,train,6,ship,84,336,144,375,2340,761,964,,,66,3.394,False,0.537
hrrsd_10985_000,hrrsd_10985,train,7,vehicle,230,56,286,112,3136,649,973,,,62,3.613,False,0.816
hrrsd_10985_001,hrrsd_10985,train,7,vehicle,256,85,315,146,3599,649,973,,,67,3.343,False,0.802
hrrsd_10985_002,hrrsd_10985,train,7,vehicle,323,200,384,249,2989,649,973,,,67,3.343,False,0.666
hrrsd_10990_000,hrrsd_10990,train,7,vehicle,254,815,290,872,2052,702,973,,,63,3.556,False,0.517
hrrsd_10990_001,hrrsd_10990,train,7,vehicle,354,79,416,151,4464,702,973,,,79,2.835,False,0.715
hrrsd_10992_000,hrrsd_10992,train,7,vehicle,346,673,402,741,3808,667,886,,,75,2.987,False,0.677
hrrsd_10992_001,hrrsd_10992,train,7,vehicle,225,517,305,611,7520,667,886,,,103,2.175,False,0.709
hrrsd_11005_000,hrrsd_11005,train,7,vehicle,386,386,427,451,2665,652,831,,,72,3.111,False,0.514
hrrsd_11005_001,hrrsd_11005,train,7,vehicle,424,519,465,580,2501,652,831,,,67,3.343,False,0.557
hrrsd_11005_002,hrrsd_11005,train,7,vehicle,460,647,500,704,2280,652,831,,,63,3.556,False,0.574
hrrsd_11005_003,hrrsd_11005,train,7,vehicle,199,21,240,89,2788,652,831,,,75,2.987,False,0.496
hrrsd_11006_000,hrrsd_11006,train,7,vehicle,344,184,407,225,2583,704,864,,,69,3.246,False,0.543
hrrsd_11006_001,hrrsd_11006,train,7,vehicle,386,329,452,366,2442,704,864,,,73,3.068,False,0.458
hrrsd_11006_002,hrrsd_11006,train,7,vehicle,477,307,545,345,2584,704,864,,,75,2.987,False,0.459
hrrsd_11006_003,hrrsd_11006,train,7,vehicle,489,265,552,302,2331,704,864,,,69,3.246,False,0.49
hrrsd_11006_004,hrrsd_11006,train,7,vehicle,550,302,616,337,2310,704,864,,,73,3.068,False,0.433
hrrsd_11011_000,hrrsd_11011,train,7,vehicle,265,340,332,382,2814,713,868,,,74,3.027,False,0.514
hrrsd_11011_001,hrrsd_11011,train,7,vehicle,484,276,559,318,3150,713,868,,,82,2.732,False,0.468
hrrsd_11011_002,hrrsd_11011,train,7,vehicle,566,255,624,297,2436,713,868,,,64,3.5,False,0.595
hrrsd_11011_003,hrrsd_11011,train,7,vehicle,639,234,706,273,2613,713,868,,,74,3.027,False,0.477
hrrsd_11015_000,hrrsd_11015,train,7,vehicle,379,822,419,886,2560,611,902,,,70,3.2,False,0.522
hrrsd_11015_001,hrrsd_11015,train,7,vehicle,176,674,219,736,2666,611,902,,,68,3.294,False,0.577
hrrsd_11015_002,hrrsd_11015,train,7,vehicle,109,460,149,525,2600,611,902,,,72,3.111,False,0.502
hrrsd_11015_003,hrrsd_11015,train,7,vehicle,134,360,174,429,2760,611,902,,,76,2.947,False,0.478
hrrsd_11015_004,hrrsd_11015,train,7,vehicle,184,386,221,446,2220,611,902,,,66,3.394,False,0.51
hrrsd_11015_005,hrrsd_11015,train,7,vehicle,58,302,99,368,2706,611,902,,,73,3.068,False,0.508
hrrsd_11015_006,hrrsd_11015,train,7,vehicle,151,556,178,622,1782,611,902,,,73,3.068,False,0.334
hrrsd_11015_007,hrrsd_11015,train,7,vehicle,213,305,244,370,2015,611,902,,,72,3.111,False,0.389
hrrsd_11021_000,hrrsd_11021,train,7,vehicle,134,395,197,460,4095,622,872,,,72,3.111,False,0.79
hrrsd_11021_001,hrrsd_11021,train,7,vehicle,100,669,163,730,3843,622,872,,,69,3.246,False,0.807
hrrsd_11022_000,hrrsd_11022,train,7,vehicle,40,548,98,594,2668,699,888,,,64,3.5,False,0.651
hrrsd_11022_001,hrrsd_11022,train,7,vehicle,170,628,231,675,2867,699,888,,,67,3.343,False,0.639
hrrsd_11022_002,hrrsd_11022,train,7,vehicle,524,351,590,431,5280,699,888,,,88,2.545,False,0.682
hrrsd_11028_000,hrrsd_11028,train,7,vehicle,112,624,182,678,3780,666,976,,,77,2.909,False,0.638
hrrsd_11028_001,hrrsd_11028,train,7,vehicle,340,533,397,577,2508,666,976,,,63,3.556,False,0.632
hrrsd_11028_002,hrrsd_11028,train,7,vehicle,506,544,576,597,3710,666,976,,,77,2.909,False,0.626
hrrsd_11029_000,hrrsd_11029,train,7,vehicle,270,288,332,343,3410,677,938,,,68,3.294,False,0.737
hrrsd_11029_001,hrrsd_11029,train,7,vehicle,232,144,287,191,2585,677,938,,,61,3.672,False,0.695
hrrsd_11029_002,hrrsd_11029,train,7,vehicle,360,169,410,238,3450,677,938,,,76,2.947,False,0.597
hrrsd_11029_003,hrrsd_11029,train,7,vehicle,336,88,392,152,3584,677,938,,,70,3.2,False,0.731
hrrsd_11029_004,hrrsd_11029,train,7,vehicle,316,21,364,78,2736,677,938,,,63,3.556,False,0.689
hrrsd_11033_000,hrrsd_11033,train,7,vehicle,243,321,288,386,2925,703,939,,,72,3.111,False,0.564
hrrsd_11033_001,hrrsd_11033,train,7,vehicle,340,432,388,498,3168,703,939,,,73,3.068,False,0.594
hrrsd_11033_002,hrrsd_11033,train,7,vehicle,375,646,418,712,2838,703,939,,,73,3.068,False,0.533
hrrsd_11033_003,hrrsd_11033,train,7,vehicle,440,856,481,915,2419,703,939,,,65,3.446,False,0.573
hrrsd_11037_000,hrrsd_11037,train,7,vehicle,64,235,109,261,1170,697,1008,,,50,4.48,False,0.468
hrrsd_11037_001,hrrsd_11037,train,7,vehicle,240,91,292,118,1404,697,1008,,,57,3.93,False,0.432
hrrsd_11037_002,hrrsd_11037,train,7,vehicle,258,55,307,82,1323,697,1008,,,54,4.148,False,0.454
hrrsd_11037_003,hrrsd_11037,train,7,vehicle,390,286,437,311,1175,697,1008,,,52,4.308,False,0.435
hrrsd_11037_004,hrrsd_11037,train,7,vehicle,232,293,277,319,1170,697,1008,,,50,4.48,False,0.468
hrrsd_11037_005,hrrsd_11037,train,7,vehicle,435,356,482,379,1081,697,1008,,,52,4.308,False,0.4
hrrsd_11037_006,hrrsd_11037,train,7,vehicle,232,543,262,595,1560,697,1008,,,57,3.93,False,0.48
hrrsd_11037_007,hrrsd_11037,train,7,vehicle,109,641,158,664,1127,697,1008,,,54,4.148,False,0.386
hrrsd_11037_008,hrrsd_11037,train,7,vehicle,409,696,464,719,1265,697,1008,,,61,3.672,False,0.34
hrrsd_11037_009,hrrsd_11037,train,7,vehicle,483,709,531,733,1152,697,1008,,,53,4.226,False,0.41
hrrsd_11037_010,hrrsd_11037,train,7,vehicle,549,722,595,743,966,697,1008,,,51,4.392,False,0.371
hrrsd_11037_011,hrrsd_11037,train,7,vehicle,256,329,303,352,1081,697,1008,,,52,4.308,False,0.4
hrrsd_11054_000,hrrsd_11054,train,7,vehicle,334,283,374,336,2120,687,1052,,,58,3.862,False,0.63
hrrsd_11054_001,hrrsd_11054,train,7,vehicle,438,375,480,430,2310,687,1052,,,61,3.672,False,0.621
hrrsd_11054_002,hrrsd_11054,train,7,vehicle,504,532,545,584,2132,687,1052,,,57,3.93,False,0.656
hrrsd_11054_003,hrrsd_11054,train,7,vehicle,520,668,556,717,1764,687,1052,,,54,4.148,False,0.605
hrrsd_11054_004,hrrsd_11054,train,7,vehicle,117,761,165,797,1728,687,1052,,,53,4.226,False,0.615
hrrsd_11054_005,hrrsd_11054,train,7,vehicle,74,703,140,749,3036,687,1052,,,73,3.068,False,0.57
hrrsd_11060_000,hrrsd_11060,train,7,vehicle,17,874,63,927,2438,667,1077,,,58,3.862,False,0.725
hrrsd_11060_001,hrrsd_11060,train,7,vehicle,103,897,152,951,2646,667,1077,,,59,3.797,False,0.76
hrrsd_11060_002,hrrsd_11060,train,7,vehicle,141,673,176,714,1435,667,1077,,,45,4.978,False,0.709
hrrsd_11060_003,hrrsd_11060,train,7,vehicle,162,625,206,677,2288,667,1077,,,57,3.93,False,0.704
hrrsd_11060_004,hrrsd_11060,train,7,vehicle,230,514,268,554,1520,667,1077,,,44,5.091,False,0.785
hrrsd_11061_000,hrrsd_11061,train,7,vehicle,520,891,588,919,1904,665,1061,,,75,2.987,False,0.338
hrrsd_11061_001,hrrsd_11061,train,7,vehicle,442,515,477,571,1960,665,1061,,,62,3.613,False,0.51
hrrsd_11063_000,hrrsd_11063,train,7,vehicle,251,722,280,784,1798,684,1039,,,68,3.294,False,0.389
hrrsd_11063_001,hrrsd_11063,train,7,vehicle,194,465,222,526,1708,684,1039,,,67,3.343,False,0.38
hrrsd_11063_002,hrrsd_11063,train,7,vehicle,214,78,242,135,1596,684,1039,,,63,3.556,False,0.402
hrrsd_11098_000,hrrsd_11098,train,1,baseball_diamond,61,314,124,400,5418,547,883,,,95,2.358,False,0.6
hrrsd_11098_001,hrrsd_11098,train,1,baseball_diamond,43,188,92,253,3185,547,883,,,72,3.111,False,0.614
hrrsd_11098_002,hrrsd_11098,train,12,ground_track_field,121,43,383,275,60784,547,883,,,288,0.778,False,0.733
hrrsd_11099_000,hrrsd_11099,train,1,baseball_diamond,25,116,76,187,3621,531,1001,,,78,2.872,False,0.595
hrrsd_11099_001,hrrsd_11099,train,1,baseball_diamond,158,489,235,588,7623,531,1001,,,109,2.055,False,0.642
hrrsd_11099_002,hrrsd_11099,train,1,baseball_diamond,142,247,217,344,7275,531,1001,,,107,2.093,False,0.635
hrrsd_11099_003,hrrsd_11099,train,12,ground_track_field,7,628,285,815,51986,531,1001,,,306,0.732,False,0.555
hrrsd_11105_000,hrrsd_11105,train,1,baseball_diamond,6,288,102,431,13728,565,959,,,157,1.427,False,0.557
hrrsd_11105_001,hrrsd_11105,train,0,basketball_court,289,249,393,348,10296,565,959,,,114,1.965,False,0.792
hrrsd_11105_002,hrrsd_11105,train,0,basketball_court,276,175,373,265,8730,565,959,,,107,2.093,False,0.763
hrrsd_11108_000,hrrsd_11108,train,0,basketball_court,216,468,331,594,14490,611,944,,,139,1.612,False,0.75
hrrsd_11108_001,hrrsd_11108,train,0,basketball_court,184,362,249,476,7410,611,944,,,125,1.792,False,0.474
hrrsd_11108_002,hrrsd_11108,train,0,basketball_court,275,371,348,495,9052,611,944,,,136,1.647,False,0.489
hrrsd_11110_000,hrrsd_11110,train,6,ship,100,1018,153,1063,2385,547,1137,,,58,3.862,False,0.709
hrrsd_11110_001,hrrsd_11110,train,6,ship,158,851,195,929,2886,547,1137,,,86,2.605,False,0.39
hrrsd_11110_002,hrrsd_11110,train,6,ship,49,580,91,664,3528,547,1137,,,92,2.435,False,0.417
hrrsd_11110_003,hrrsd_11110,train,6,ship,273,627,324,749,6222,547,1137,,,134,1.672,False,0.347
hrrsd_11110_004,hrrsd_11110,train,6,ship,460,484,516,595,6216,547,1137,,,122,1.836,False,0.418
hrrsd_11110_005,hrrsd_11110,train,6,ship,228,258,286,344,4988,547,1137,,,95,2.358,False,0.553
hrrsd_11110_006,hrrsd_11110,train,6,ship,81,105,126,183,3510,547,1137,,,86,2.605,False,0.475
hrrsd_11119_000,hrrsd_11119,train,6,ship,394,930,430,993,2268,565,1085,,,69,3.246,False,0.476
hrrsd_11119_001,hrrsd_11119,train,6,ship,144,766,170,809,1118,565,1085,,,47,4.766,False,0.506
hrrsd_11119_002,hrrsd_11119,train,6,ship,139,658,159,721,1260,565,1085,,,69,3.246,False,0.265
hrrsd_11119_003,hrrsd_11119,train,6,ship,88,513,123,571,2030,565,1085,,,64,3.5,False,0.496
hrrsd_11119_004,hrrsd_11119,train,6,ship,354,14,390,77,2268,565,1085,,,69,3.246,False,0.476
hrrsd_11125_000,hrrsd_11125,train,9,airplane,60,504,118,576,4176,553,953,,,79,2.835,False,0.669
hrrsd_11125_001,hrrsd_11125,train,9,airplane,123,528,186,608,5040,553,953,,,88,2.545,False,0.651
hrrsd_11125_002,hrrsd_11125,train,9,airplane,185,573,258,654,5913,553,953,,,89,2.517,False,0.746
hrrsd_11125_003,hrrsd_11125,train,9,airplane,269,520,319,561,2050,553,953,,,55,4.073,False,0.678
hrrsd_11125_004,hrrsd_11125,train,9,airplane,315,376,393,463,6786,553,953,,,96,2.333,False,0.736
hrrsd_11125_005,hrrsd_11125,train,9,airplane,262,361,306,413,2288,553,953,,,57,3.93,False,0.704
hrrsd_11125_006,hrrsd_11125,train,9,airplane,209,343,249,392,1960,553,953,,,54,4.148,False,0.672
hrrsd_11132_000,hrrsd_11132,train,4,harbor,268,855,373,1002,15435,564,1126,,,162,1.383,False,0.588
hrrsd_11132_001,hrrsd_11132,train,4,harbor,343,900,445,1055,15810,564,1126,,,170,1.318,False,0.547
hrrsd_11132_002,hrrsd_11132,train,4,harbor,57,574,134,658,6468,564,1126,,,92,2.435,False,0.764
hrrsd_11132_003,hrrsd_11132,train,4,harbor,52,470,140,536,5808,564,1126,,,97,2.309,False,0.617
hrrsd_11132_004,hrrsd_11132,train,4,harbor,46,365,137,431,6006,564,1126,,,100,2.24,False,0.601
hrrsd_11132_005,hrrsd_11132,train,4,harbor,36,273,127,348,6825,564,1126,,,100,2.24,False,0.682
hrrsd_11132_006,hrrsd_11132,train,4,harbor,31,194,117,265,6106,564,1126,,,95,2.358,False,0.677
hrrsd_11132_007,hrrsd_11132,train,4,harbor,15,143,110,197,5130,564,1126,,,105,2.133,False,0.465
hrrsd_11132_008,hrrsd_11132,train,4,harbor,268,230,384,295,7540,564,1126,,,128,1.75,False,0.46
hrrsd_11132_009,hrrsd_11132,train,4,harbor,242,82,292,189,5350,564,1126,,,118,1.898,False,0.384
hrrsd_11132_010,hrrsd_11132,train,4,harbor,324,56,374,207,7550,564,1126,,,166,1.349,False,0.274
hrrsd_11151_000,hrrsd_11151,train,2,bridge,132,965,275,1153,26884,570,1162,,,207,1.082,False,0.627
hrrsd_11151_001,hrrsd_11151,train,2,bridge,194,81,313,210,15351,570,1162,,,142,1.577,False,0.761
hrrsd_11152_000,hrrsd_11152,train,2,bridge,140,664,278,836,23736,550,948,,,189,1.185,False,0.664
hrrsd_11152_001,hrrsd_11152,train,2,bridge,211,191,409,332,27918,550,948,,,218,1.028,False,0.587
hrrsd_11160_000,hrrsd_11160,train,2,bridge,280,561,386,719,16748,565,1002,,,174,1.287,False,0.553
hrrsd_11160_001,hrrsd_11160,train,2,bridge,177,258,318,422,23124,565,1002,,,180,1.244,False,0.714
hrrsd_11162_000,hrrsd_11162,train,2,bridge,52,304,206,561,39578,611,902,,,283,0.792,False,0.494
hrrsd_11162_001,hrrsd_11162,train,2,bridge,358,360,500,583,31666,611,902,,,245,0.914,False,0.528
hrrsd_11166_000,hrrsd_11166,train,2,bridge,17,350,107,600,22500,619,887,,,275,0.815,False,0.298
hrrsd_11166_001,hrrsd_11166,train,2,bridge,280,342,361,602,21060,619,887,,,286,0.783,False,0.257
hrrsd_11166_002,hrrsd_11166,train,2,bridge,417,354,499,572,17876,619,887,,,240,0.933,False,0.31
hrrsd_11168_000,hrrsd_11168,train,1,baseball_diamond,182,733,248,818,5610,583,975,,,94,2.383,False,0.635
hrrsd_11168_001,hrrsd_11168,train,2,bridge,175,289,277,544,26010,583,975,,,280,0.8,False,0.332
hrrsd_11180_000,hrrsd_11180,train,1,baseball_diamond,173,499,232,572,4307,551,808,,,80,2.8,False,0.673
hrrsd_11180_001,hrrsd_11180,train,1,baseball_diamond,379,420,479,544,12400,551,808,,,136,1.647,False,0.67
hrrsd_11180_002,hrrsd_11180,train,12,ground_track_field,42,242,295,468,57178,551,808,,,278,0.806,False,0.74
hrrsd_11187_000,hrrsd_11187,train,2,bridge,95,304,180,479,14875,547,857,,,193,1.161,False,0.399
hrrsd_11187_001,hrrsd_11187,train,2,bridge,323,306,394,421,8165,547,857,,,127,1.764,False,0.506
hrrsd_11190_000,hrrsd_11190,train,1,baseball_diamond,108,231,181,335,7592,553,886,,,114,1.965,False,0.584
hrrsd_11190_001,hrrsd_11190,train,1,baseball_diamond,42,745,96,803,3132,553,886,,,64,3.5,False,0.765
hrrsd_11190_002,hrrsd_11190,train,12,ground_track_field,200,273,530,603,108900,553,886,,,363,0.617,False,0.826
hrrsd_11194_000,hrrsd_11194,train,12,ground_track_field,129,358,423,530,50568,535,874,,,323,0.693,False,0.485
hrrsd_11194_001,hrrsd_11194,train,1,baseball_diamond,84,581,158,664,6142,535,874,,,91,2.462,False,0.742
hrrsd_11194_002,hrrsd_11194,train,1,baseball_diamond,253,700,347,796,9024,535,874,,,106,2.113,False,0.803
hrrsd_11196_000,hrrsd_11196,train,12,ground_track_field,44,144,378,340,65464,503,756,,,367,0.61,False,0.486
hrrsd_11196_001,hrrsd_11196,train,1,baseball_diamond,49,74,108,148,4366,503,756,,,81,2.765,False,0.665
hrrsd_11218_000,hrrsd_11218,train,12,ground_track_field,86,354,315,698,78776,538,863,,,378,0.593,False,0.551
hrrsd_11219_000,hrrsd_11219,train,12,ground_track_field,142,352,323,604,45612,540,848,,,277,0.809,False,0.594
hrrsd_11219_001,hrrsd_11219,train,1,baseball_diamond,52,343,108,412,3864,540,848,,,76,2.947,False,0.669
hrrsd_11221_000,hrrsd_11221,train,12,ground_track_field,81,219,401,450,73920,527,946,,,352,0.636,False,0.597
hrrsd_11221_001,hrrsd_11221,train,1,baseball_diamond,231,511,303,594,5976,527,946,,,91,2.462,False,0.722
hrrsd_11221_002,hrrsd_11221,train,1,baseball_diamond,389,428,470,515,7047,527,946,,,96,2.333,False,0.765
hrrsd_11221_003,hrrsd_11221,train,1,baseball_diamond,268,751,369,863,11312,527,946,,,123,1.821,False,0.748
hrrsd_11222_000,hrrsd_11222,train,12,ground_track_field,73,466,375,610,43488,527,846,,,332,0.675,False,0.395
hrrsd_11222_001,hrrsd_11222,train,1,baseball_diamond,305,349,394,441,8188,527,846,,,101,2.218,False,0.803
hrrsd_11222_002,hrrsd_11222,train,1,baseball_diamond,378,526,442,592,4224,527,846,,,73,3.068,False,0.793
hrrsd_11225_000,hrrsd_11225,train,0,basketball_court,191,208,254,313,6615,573,683,,,116,1.931,False,0.492
hrrsd_11225_001,hrrsd_11225,train,0,basketball_court,244,215,307,320,6615,573,683,,,116,1.931,False,0.492
hrrsd_11238_000,hrrsd_11238,train,12,ground_track_field,365,678,524,949,43089,678,969,,,298,0.752,False,0.485
hrrsd_11238_001,hrrsd_11238,train,12,ground_track_field,14,16,151,277,35757,678,969,,,287,0.78,False,0.434
hrrsd_11242_000,hrrsd_11242,train,2,bridge,568,215,837,391,47344,939,627,,,296,0.757,False,0.54
hrrsd_11250_000,hrrsd_11250,train,12,ground_track_field,203,513,455,626,28476,807,888,,,277,0.809,False,0.371
hrrsd_11250_001,hrrsd_11250,train,0,basketball_court,328,462,409,506,3564,807,888,,,89,2.517,False,0.45
hrrsd_11250_002,hrrsd_11250,train,0,basketball_court,249,464,325,505,3116,807,888,,,84,2.667,False,0.442
hrrsd_11257_000,hrrsd_11257,train,0,basketball_court,1049,259,1141,313,4968,1552,1063,,,101,2.218,False,0.487
hrrsd_11267_000,hrrsd_11267,train,2,bridge,309,761,597,845,24192,792,1180,,,317,0.707,False,0.241
hrrsd_11267_001,hrrsd_11267,train,2,bridge,314,688,579,768,21200,792,1180,,,292,0.767,False,0.249
hrrsd_11275_000,hrrsd_11275,train,0,basketball_court,489,482,578,534,4628,1404,1040,,,98,2.286,False,0.482
hrrsd_11275_001,hrrsd_11275,train,12,ground_track_field,494,226,593,469,24057,1404,1040,,,267,0.839,False,0.337
hrrsd_11278_000,hrrsd_11278,train,0,basketball_court,492,361,537,445,3780,956,624,,,92,2.435,False,0.447
hrrsd_11278_001,hrrsd_11278,train,0,basketball_court,445,359,491,444,3910,956,624,,,94,2.383,False,0.443
hrrsd_11278_002,hrrsd_11278,train,0,basketball_court,399,356,444,442,3870,956,624,,,95,2.358,False,0.429
hrrsd_11278_003,hrrsd_11278,train,0,basketball_court,354,355,400,440,3910,956,624,,,94,2.383,False,0.443
hrrsd_11278_004,hrrsd_11278,train,0,basketball_court,307,353,355,436,3984,956,624,,,91,2.462,False,0.481
hrrsd_11281_000,hrrsd_11281,train,12,ground_track_field,483,327,725,553,54692,1360,896,,,266,0.842,False,0.773
hrrsd_11281_001,hrrsd_11281,train,0,basketball_court,427,287,472,357,3150,1360,896,,,77,2.909,False,0.531
hrrsd_11281_002,hrrsd_11281,train,0,basketball_court,413,218,463,284,3300,1360,896,,,73,3.068,False,0.619
hrrsd_11287_000,hrrsd_11287,train,12,ground_track_field,234,122,444,444,67620,928,644,,,354,0.633,False,0.54
hrrsd_11287_001,hrrsd_11287,train,0,basketball_court,302,376,380,422,3588,928,644,,,86,2.605,False,0.485
hrrsd_11287_002,hrrsd_11287,train,0,basketball_court,255,287,301,364,3542,928,644,,,85,2.635,False,0.49
hrrsd_11287_003,hrrsd_11287,train,0,basketball_court,254,203,301,281,3666,928,644,,,86,2.605,False,0.496
hrrsd_11287_004,hrrsd_11287,train,0,basketball_court,301,152,381,193,3280,928,644,,,88,2.545,False,0.424
hrrsd_11298_000,hrrsd_11298,train,0,basketball_court,273,423,316,492,2967,861,651,,,76,2.947,False,0.514
hrrsd_11298_001,hrrsd_11298,train,0,basketball_court,232,421,274,493,3024,861,651,,,79,2.835,False,0.485
hrrsd_11298_002,hrrsd_11298,train,12,ground_track_field,240,173,351,386,23643,861,651,,,234,0.957,False,0.432
hrrsd_11318_000,hrrsd_11318,train,6,ship,95,383,1119,1033,665600,2088,1344,,,1126,0.199,False,0.525
hrrsd_11318_001,hrrsd_11318,train,6,ship,1205,539,1905,967,299600,2088,1344,,,770,0.291,False,0.505
hrrsd_11319_000,hrrsd_11319,train,6,ship,784,511,898,1090,66006,1152,1844,,,637,0.352,False,0.163
hrrsd_11319_001,hrrsd_11319,train,6,ship,43,436,406,886,163350,1152,1844,,,495,0.453,False,0.667
hrrsd_11344_000,hrrsd_11344,train,1,baseball_diamond,286,810,770,1276,225544,1096,1652,,,532,0.421,False,0.797
hrrsd_11351_000,hrrsd_11351,train,1,baseball_diamond,862,596,1129,824,60876,1232,872,,,294,0.762,False,0.704
hrrsd_11353_000,hrrsd_11353,train,1,baseball_diamond,838,420,1106,749,88172,1421,965,,,362,0.619,False,0.673
hrrsd_11354_000,hrrsd_11354,train,12,ground_track_field,582,410,727,630,31900,1069,811,,,242,0.926,False,0.545
hrrsd_11356_000,hrrsd_11356,train,2,bridge,19,254,595,849,342720,1255,1026,,,654,0.343,False,0.801
